SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,259 Bennett Ave Unit 2F,New York,NY,10040,355000,1,1,New York,710,,1951,1,500,,Active,,,http://www.redfin.com/NY/New-York/259-Bennett-Ave-10040/unit-2F/home/45200175,HGMLS,6004105,N,Y,40.8586443,-73.9325388
MLS Listing,,Condo/Co-op,67-50 Thornton Pl Unit L1,Forest Hills,NY,11375,359000,2,1,Thornton Pl Owners,,,1963,1,,,Active,,,http://www.redfin.com/NY/Forest-Hills/6750-Thornton-Pl-11375/unit-L1/home/20656893,MLSLI,3191334,N,Y,40.7209499,-73.85706
MLS Listing,,Condo/Co-op,1316 Arthur Kill Rd #1,Staten  Island,NY,10312,370000,2,1.5,Staten  Island,1354,,2004,1,273,,Active,,,http://www.redfin.com/NY/Staten-Island/1316-Arthur-Kill-Rd-10312/unit-1/home/170270945,BNYMLS,435866,N,Y,40.5646339,-74.1845791
MLS Listing,,Single Family Residential,607 Ilyssa Way,New York,NY,10312,375000,3,2,New York,1524,572,1996,2,246,,Active,,,http://www.redfin.com/NY/Staten-Island/607-Ilyssa-Way-10312/home/56121314,BNYMLS,435873,N,Y,40.5620445,-74.1866333
MLS Listing,,Single Family Residential,221 Winding Woods Loop #55,Staten Island,NY,10307,369000,2,2,Tottenville,1092,594,1986,3,338,215,Active,,,http://www.redfin.com/NY/Staten-Island/221-Winding-Woods-Loop-10307/unit-55/home/56056524,SIBORMLS,1134788,N,Y,40.5017016,-74.237705
MLS Listing,,Single Family Residential,40 Sable Loop,Staten Island,NY,10306,373000,2,4,Richmond Town,1240,500,1996,3,301,125,Active,,,http://www.redfin.com/NY/Staten-Island/40-Sable-Loop-10306/home/56110762,SIBORMLS,1134787,N,Y,40.564125,-74.1445482
MLS Listing,,Condo/Co-op,140-33 34 Ave Unit 5 H,Flushing,NY,11354,358000,2,1,Hampshire House,1050,,1965,3,341,865,Active,January-18-2020 01:00 PM,January-18-2020 04:00 PM,http://www.redfin.com/NY/Flushing/140-33-34th-Ave-11354/unit-5H/home/168680240,MLSLI,3191046,N,Y,40.76701,-73.826147
MLS Listing,,Condo/Co-op,8462 Austin St Unit B5,Kew Gardens,NY,11415,365000,0,1,Kew Gardens,495,,1947,4,737,308,Active,,,http://www.redfin.com/NY/Jamaica/8462-Austin-St-11415/unit-B5/home/20779212,MLSLI,3190728,N,Y,40.706451,-73.8268107
MLS Listing,,Condo/Co-op,349 E 49 St Unit 1J,MANHATTAN,NY,10017,360000,0,1,Beekman Court,500,,1940,4,720,,Active,,,http://www.redfin.com/NY/New-York/349-E-49th-St-10017/unit-1J/home/170244994,MLSLI,3190704,N,Y,40.753645,-73.9670704
MLS Listing,,Single Family Residential,25 Bunnell Ct,Staten Island,NY,10312,369000,2,2,Huguenot,980,640,1986,4,377,225,Active,,,http://www.redfin.com/NY/Staten-Island/25-Bunnell-Ct-10312/home/56091711,SIBORMLS,1134749,N,Y,40.55228,-74.199922
MLS Listing,,Condo/Co-op,41-31 51 St Unit 2L,Woodside,NY,11377,360000,1,1,41-31 Cooperative Owners,,,1964,4,,,Active,,,http://www.redfin.com/NY/Flushing/41-31-51st-St-11377/unit-2L/home/170241746,MLSLI,3190628,N,Y,40.745101,-73.913056
MLS Listing,,Condo/Co-op,Unit at 420 E 51st St,New York,NY,10022,375000,1,1,Middle East Side,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/420-E-51st-St-10022/home/114748872,REBNY,BHSR20005878,N,Y,40.7540391,-73.9651308
MLS Listing,,Condo/Co-op,84-23 Manton Unit 1F,Briarwood,NY,11435,374000,2,1,The Brian,,,1950,4,,,Active,,,http://www.redfin.com/NY/Jamaica/84-23-Manton-St-11435/unit-1F/home/167496298,MLSLI,3190545,N,Y,40.7101055,-73.8185145
MLS Listing,,Condo/Co-op,1705 Purdy St Unit 10C,Bronx,NY,10462,350000,3,1,Bronx,1044,,1941,4,335,,Active,,,http://www.redfin.com/NY/The-Bronx/1705-Purdy-St-10462/unit-10C/home/44741999,HGMLS,6002810,N,Y,40.840912,-73.8545918
MLS Listing,,Condo/Co-op,97-37 63rd Rd #14,Rego Park,NY,11374,350000,1,1,Park City 3 & 4,750,,1960,5,467,,Active,,,http://www.redfin.com/NY/Rego-Park/97-37-63rd-Rd-11374/unit-14/home/170232545,MLSLI,3190390,N,Y,40.7318958,-73.8599645
MLS Listing,,Condo/Co-op,63-45 Saunders St Unit 3G,Rego Park,NY,11374,375000,2,1,Delta Management,900,,1955,5,417,,Active,,,http://www.redfin.com/NY/Flushing/63-45-Saunders-St-11374/unit-3G/home/20645607,MLSLI,3190248,N,Y,40.7297629,-73.863454
MLS Listing,,Condo/Co-op,322 Miles Ave Unit A,Staten  Island,NY,10308,360000,2,1,Staten  Island,1000,,1994,5,360,,Active,,,http://www.redfin.com/NY/Staten-Island/322-Miles-Ave-10308/unit-A/home/56054078,BNYMLS,435754,N,Y,40.560088,-74.152231
MLS Listing,,Condo/Co-op,Unit at 512 E 83rd St,New York,NY,10028,369500,0,1,Upper East Side,,,,5,,,Active,,,http://www.redfin.com/NY/New-York/512-E-83rd-St-10028/home/144319494,REBNY,DEGI4016668,N,Y,40.7734004,-73.9479073
MLS Listing,,Condo/Co-op,246-06 57 Dr,Little Neck,NY,11362,359900,3,1,Beech Hills Coops,970,,1953,6,371,,Active,,,http://www.redfin.com/NY/Little-Neck/246-6-57th-Dr-11362/Uppr/home/167182037,MLSLI,3190078,N,Y,40.7573403,-73.7354024
MLS Listing,,Condo/Co-op,21-36 33rd Rd Unit 3A,Astoria,NY,11106,375000,1,1,Queensview,720,,1951,6,521,,Active,,,http://www.redfin.com/NY/Astoria/21-36-33rd-Rd-11106/unit-3A/home/167019362,MLSLI,3190054,N,Y,40.7630456,-73.9317264
MLS Listing,,Condo/Co-op,68-10 108th St Unit 4B,Forest Hills,NY,11375,359000,1,1,Lexington House,,,1931,6,,,Active,,,http://www.redfin.com/NY/Flushing/68-10-108th-St-11375/unit-4B/home/21460888,MLSLI,3190013,N,Y,40.726515,-73.846693
MLS Listing,,Condo/Co-op,211-40 18th Ave Unit 5D,Bayside,NY,11360,359000,2,1,Bell Apartments,,,1960,6,,,Active,,,http://www.redfin.com/NY/Bayside/211-40-18th-Ave-11360/unit-5D/home/20642286,MLSLI,3189957,N,Y,40.7823447,-73.7804285
