SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,16 Shale St,Staten Island,NY,10314,629900,3,4,Latourette,1944,2500,1993,1,324,,Active,,,http://www.redfin.com/NY/Staten-Island/16-Shale-St-10314/home/56039629,SIBORMLS,1134829,N,Y,40.5846484,-74.1502326
MLS Listing,,Single Family Residential,68 Fillmore Ave,Staten Island,NY,10314,604900,3,3,Manor Heights,1260,2100,1996,1,480,,Active,,,http://www.redfin.com/NY/Staten-Island/68-Fillmore-Ave-10314/home/56116735,SIBORMLS,1134808,N,Y,40.602512,-74.134459
MLS Listing,,Single Family Residential,865 Nugent Ave,Staten Island,NY,10306,609000,3,2,Midland Beach,1845,2000,2005,1,330,,Active,,,http://www.redfin.com/NY/Staten-Island/865-Nugent-Ave-10306/home/56105152,SIBORMLS,1134805,N,Y,40.573288,-74.0961683
MLS Listing,,Single Family Residential,,Brooklyn,NY,11234,629000,3,1.5,,840,2800,1925,1,749,,Active,,,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11236/home/113105547,BNYMLS,435884,N,Y,40.6387196,-73.8948295
MLS Listing,,Townhouse,89-32 74 Ave,Glendale,NY,11385,649000,3,1.5,Glendale,,1800,1945,2,,,Active,,,http://www.redfin.com/NY/Flushing/89-32-74th-Ave-11385/home/20876235,MLSLI,3191152,N,Y,40.709619,-73.860027
MLS Listing,,Single Family Residential,1644 E 37th St,Brooklyn,NY,11234,629999,3,2,Marine Park,792,2800,1925,3,795,,Active,,,http://www.redfin.com/NY/Brooklyn/1644-E-37th-St-11234/home/40874366,SIBORMLS,1134785,N,Y,40.61583,-73.9371187
MLS Listing,,Single Family Residential,133-14 Sutter Ave,Jamaica,NY,11422,629000,3,2.5,Jamaica,,2342,1925,3,,,Active,,,http://www.redfin.com/NY/Jamaica/133-14-Sutter-Ave-11420/home/20723279,MLSLI,3190920,N,Y,40.6721202,-73.8048126
MLS Listing,,Single Family Residential,1432 Gillespie Ave,Bronx,NY,10461,629888,3,2,Bronx,1280,2500,1920,3,492,,Active,,,http://www.redfin.com/NY/The-Bronx/1432-Gillespie-Ave-10461/home/44784316,HGMLS,6003287,N,Y,40.8412772,-73.8306147
MLS Listing,,Single Family Residential,2866 W 20 St,Brooklyn,NY,11224,648000,3,1.5,Brooklyn,1344,1666,1993,3,482,,Active,,,http://www.redfin.com/NY/Brooklyn/2866-W-20th-St-11224/home/40637288,BNYMLS,435834,N,Y,40.5771038,-73.9873605
MLS Listing,,Townhouse,222-92 Braddock Ave,Queens Village,NY,11428,629000,3,1.5,Queens Village,,2220,1940,4,,,Active,,,http://www.redfin.com/NY/Jamaica/22292-Braddock-Ave-11428/home/20746829,MLSLI,3190466,N,Y,40.7278806,-73.7346971
