SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,405 E 63 St Unit 11B,New York,NY,10065,450000,0,1,Lenox Hill,,,1957,76,,,Active,,,http://www.redfin.com/NY/New-York/405-E-63rd-St-10065/unit-11B/home/167422863,MLSLI,3176561,N,Y,40.7619643,-73.9593562
MLS Listing,,Condo/Co-op,333 E 119 St Unit 4K,New York,NY,10035,429900,2,1.5,New York,800,,2005,1,537,,Active,,,http://www.redfin.com/NY/New-York/333-E-119th-St-10035/unit-4K/home/45163287,BNYMLS,435896,N,Y,40.7986288,-73.9351095
MLS Listing,,Condo/Co-op,Unit at 175 E 74th St,New York,NY,10021,430000,0,1,Upper East Side,,,,1,,,Active,,,http://www.redfin.com/NY/New-York/175-E-74th-St-10021/home/45157705,REBNY,CORC5951655,N,Y,40.7713442,-73.9599107
MLS Listing,,Condo/Co-op,Unit at 266 W 95th St,New York,NY,10025,449000,1,1,Upper West Side,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/266-W-95th-St-10025/home/170267847,REBNY,UCOM25036,N,Y,40.7942771,-73.9732376
MLS Listing,,Single Family Residential,15 Redwood Loop,Staten Island,NY,10309,440000,2,2,Rossville,1020,1566,1985,3,431,190,Active,,,http://www.redfin.com/NY/Staten-Island/15-Redwood-Loop-10309/home/56123396,SIBORMLS,1134776,N,Y,40.5479096,-74.2149835
MLS Listing,,Condo/Co-op,5800 Arlington Ave Unit 19H,Bronx,NY,10471,445000,2,1,Riverdale,975,,1963,3,456,,Active,,,http://www.redfin.com/NY/The-Bronx/5800-Arlington-Ave-10471/unit-19H/home/114790795,HGMLS,6002533,N,Y,40.9080135,-73.9055787
MLS Listing,,Condo/Co-op,110-11 Queens Blvd Unit 21M,Forest Hills,NY,11375,445000,1,1,Kennedy House,810,,1964,3,549,,Active,,,http://www.redfin.com/NY/Unknown/110-11-Queens-Blvd-11375/unit-21M/home/146109436,MLSLI,3190896,N,Y,40.7201292,-73.8398387
MLS Listing,,Single Family Residential,66 Brandis Ave,Staten Island,NY,10312,445000,2,3,Eltingville,1380,840,1993,3,322,82,Active,,,http://www.redfin.com/NY/Staten-Island/66-Brandis-Ave-10312/home/56137547,SIBORMLS,1134757,N,Y,40.557946,-74.171804
MLS Listing,,Condo/Co-op,Unit at 229 E 28th St,New York,NY,10016,425000,0,1,Middle East Side,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/229-E-28th-St-10016/home/170247040,REBNY,UCOM1865250,N,Y,40.7415334,-73.9794487
MLS Listing,,Condo/Co-op,8502 Ft. Hamilton Pkwy Unit 4H,Brooklyn,NY,11209,429000,2,1,Brooklyn,850,,,4,505,,Active,,,http://www.redfin.com/NY/Brooklyn/8502-Fort-Hamilton-Pkwy-11209/unit-4H/home/143435545,BNYMLS,435821,N,Y,40.6209976,-74.0241118
