SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,196-45 73 Ave Unit 2FL,Fresh Meadows,NY,11366,223800,1,1,Meadowlark Garden,,,1955,1,,,Active,January-11-2020 01:00 PM,January-11-2020 03:00 PM,http://www.redfin.com/NY/Fresh-Meadows/196-45-73rd-Ave-11365/unit-2FL/home/170231360,MLSLI,3190250,N,Y,40.7361175,-73.7759735
MLS Listing,,Condo/Co-op,86-55 Springfield Blvd,Queens Village,NY,11427,224000,2,1,Bell Park Manor Terrace,,,1955,1,,,Active,,,http://www.redfin.com/NY/Queens-Village/86-55-Springfield-Blvd-11427/Lowr/home/169222556,MLSLI,3190208,N,Y,40.7313087,-73.745907
MLS Listing,,Condo/Co-op,Unit at 87 -40 Francis Lewis Blvd,Queens,NY,11427,175000,1,1,Holliswood,,,,1,,,Active,,,http://www.redfin.com/NY/Jamaica/87-87-Francis-Lewis-Blvd-11427/home/170227827,REBNY,AKAM1863880,N,Y,40.7214667,-73.7594153
MLS Listing,,Condo/Co-op,229-10 Hillside Ave,Queens Village,NY,11427,215000,2,1,Bell Park Manor Terrace,,,1955,1,,,Active,,,http://www.redfin.com/NY/Queens-Village/229-10-Hillside-Ave-11427/Lowr/home/28659514,MLSLI,3190087,N,Y,40.7321134,-73.7390833
MLS Listing,,Condo/Co-op,87-40 Francis Lewis Blvd Unit B42,Queens Village,NY,11427,175000,1,1,Hilltop Village,,,1950,1,,,Active,,,http://www.redfin.com/NY/Queens-Village/87-40-Francis-Lewis-Blvd-11427/unit-B-42/home/148125040,MLSLI,3189863,N,Y,40.7224173,-73.7616979
MLS Listing,,Condo/Co-op,211-02 75th Ave Unit 3M,Oakland Gardens,NY,11364,220000,1,1,Windsor Park,,,1958,2,,,Active,,,http://www.redfin.com/NY/Oakland-Gardens/211-02-75th-Ave-11364/unit-3M/home/20631296,MLSLI,3189656,N,Y,40.7372482,-73.7610909
MLS Listing,,Condo/Co-op,10 E 43 St Unit 6J,Brooklyn,NY,11203,199900,1,1,Brooklyn,750,,,2,267,,Active,,,http://www.redfin.com/NY/Brooklyn/10-E-43rd-St-11203/unit-6J/home/166767177,BNYMLS,435714,N,Y,40.6558337,-73.9377792
MLS Listing,,Condo/Co-op,118-18 Union Tpke Unit 10J,Kew Gardens,NY,11415,179000,0,1,Park Lane South,,,1974,2,,,Active,January-12-2020 01:00 PM,January-12-2020 02:30 PM,http://www.redfin.com/NY/Kew-Gardens/118-18-Union-Tpke-11415/unit-10J/home/20629469,MLSLI,3189580,N,Y,40.7124154,-73.8339574
MLS Listing,,Condo/Co-op,1480 Thieriot Ave Unit 3H,Bronx,NY,10460,200000,2,1,Bronx,900,,1953,2,222,,Active,,,http://www.redfin.com/NY/The-Bronx/1480-Thieriot-Ave-10460/unit-3H/home/170216725,HGMLS,5122316,N,Y,40.8373634,-73.8651998
MLS Listing,,Condo/Co-op,1563 Metropolitan Ave Unit 7E,Bronx,NY,10462,179000,1,1,Bronx,586,,1950,3,305,694,Active,January-12-2020 03:00 PM,January-12-2020 05:00 PM,http://www.redfin.com/NY/The-Bronx/1563-Metropolitan-Ave-10462/unit-7E/home/44745309,HGMLS,6001501,N,Y,40.840226,-73.859844
MLS Listing,,Condo/Co-op,12399 Flatlands Ave Unit 7A,Brooklyn,NY,11207,199999,0,1,Meadow Wood At Gateway,349,,1995,3,573,229,Active,January-11-2020 12:00 PM,January-11-2020 02:00 PM,http://www.redfin.com/NY/Brooklyn/12399-Flatlands-Ave-11207/unit-7A/home/168206634,MLSLI,3189352,N,Y,40.657135,-73.8771225
MLS Listing,,Single Family Residential,114-17 N 147 St,call Listing Agent,NY,11436,199000,2,1,Jamaica,996,1999,1930,4,200,,Active,,,http://www.redfin.com/NY/Jamaica/114-17-147th-St-11436/home/20715191,HGMLS,6001230,N,Y,40.685134,-73.795788
MLS Listing,,Condo/Co-op,2055 Saint Raymond Ave Unit 2G,Bronx,NY,10462,195000,1,1,Bronx,650,,1920,4,300,,Active,January-11-2020 01:30 PM,January-11-2020 03:30 PM,http://www.redfin.com/NY/The-Bronx/2055-St-Raymond-Ave-10462/unit-2G/home/44793856,HGMLS,6001188,N,Y,40.8378324,-73.8566872
MLS Listing,,Condo/Co-op,1610 Metropolitan Ave Unit MD,Bronx,NY,10462,195000,1,1,Bronx,613,,1940,5,318,659,Active,,,http://www.redfin.com/NY/The-Bronx/1610-Metropolitan-Ave-10462/unit-MD/home/44792804,HGMLS,6000874,N,Y,40.8394552,-73.8562338
MLS Listing,,Condo/Co-op,3235 Emmons Ave #314,Brooklyn,NY,11235,221999,1,1,Brooklyn,550,,,5,404,,Active,,,http://www.redfin.com/NY/Brooklyn/3235-Emmons-Ave-11235/unit-314/home/40661927,BNYMLS,435636,N,Y,40.5844399,-73.9316116
MLS Listing,,Condo/Co-op,1380 Virginia Ave Unit 7D,Bronx,NY,10462,180000,1,1,Bronx,613,,1945,5,294,705,Active,,,http://www.redfin.com/NY/The-Bronx/1380-Virginia-Ave-10462/unit-7D/home/44722767,HGMLS,6000689,N,Y,40.8353871,-73.8616687
MLS Listing,,Condo/Co-op,Unit at 676 St Nicholas Ave,New York,NY,10030,225000,2,1,Harlem,,,,6,,,Active,,,http://www.redfin.com/NY/New-York/676-Saint-Nicholas-Ave-10030/home/170195292,REBNY,CORC5957416,N,Y,40.8231348,-73.9449168
MLS Listing,,Condo/Co-op,2062 E 58 St Unit 135A,Brooklyn,NY,11234,199000,1,1,Brooklyn,700,,1955,6,284,,Active,,,http://www.redfin.com/NY/Unknown/2062-E-58th-St-11234/unit-135-A/home/144954391,BNYMLS,435626,N,Y,40.6139542,-73.9175126
MLS Listing,,Condo/Co-op,Unit at 819 Trinity Ave,Bronx,NY,10456,209000,2,1.5,The Bronx ( Other),,,,6,,,Active,,,http://www.redfin.com/NY/The-Bronx/819-Trinity-Ave-10456/home/170195018,REBNY,ENGE2863154,N,Y,40.8209019,-73.9076618
MLS Listing,,Condo/Co-op,175-20 Wexford Ter Unit 1R,Jamaica,NY,11432,185000,1,1,Queens,,,1961,6,,,Active,,,http://www.redfin.com/NY/Jamaica/175-20-Wexford-Ter-11432/unit-1R/home/20642811,MLSLI,3188707,N,Y,40.7123926,-73.7875442
MLS Listing,,Condo/Co-op,20 Cliff St Unit 3r,Staten Island,NY,10305,175000,0,1,Fort Wadsworth,617,617,1965,6,284,534,Active,,,http://www.redfin.com/NY/Staten-Island/20-Cliff-St-10305/unit-3R/home/77417705,SIBORMLS,1134527,N,Y,40.6109595,-74.060351
MLS Listing,,Condo/Co-op,34-40 78th St Unit 1B,Jackson Heights,NY,11372,215000,0,1,Jackson Heights,,,1930,7,,,Active,,,http://www.redfin.com/NY/Jackson-Heights/34-40-78th-St-11372/unit-1B/home/170193069,MLSLI,3188423,N,Y,40.7519742,-73.8886506
MLS Listing,,Condo/Co-op,113-15 34th Ave Unit 5C,Corona,NY,11368,185000,2,1,Dorie Miller Housing Co.,850,,1953,8,218,,Active,,,http://www.redfin.com/NY/Corona/11315-34th-Ave-11368/unit-5C/home/58804796,MLSLI,3188342,N,Y,40.757602,-73.856235
MLS Listing,,Condo/Co-op,137-05 Franklin Ave Unit 3L,Flushing,NY,11355,219000,0,1,13705Franklin Owners Inc,,,1965,8,,,Active,,,http://www.redfin.com/NY/Flushing/137-05-Franklin-Ave-11355/unit-3L/home/20654344,MLSLI,3188282,N,Y,40.7550391,-73.827069
MLS Listing,,Condo/Co-op,1504 Metropolitan Ave Unit 1F,Bronx,NY,10462,197160,1,1,Bronx,573,,1945,8,344,,Active,,,http://www.redfin.com/NY/The-Bronx/1504-Metropolitan-Ave-10462/unit-1F/home/44742956,HGMLS,5130373,N,Y,40.8378709,-73.8586394
MLS Listing,,Condo/Co-op,Unit at 37 -20 87th St,Queens,NY,11372,178500,0,1,Jackson Heights,,,,8,,,Active,,,http://www.redfin.com/NY/Flushing/37-51-87th-St-11372/home/170186114,REBNY,CORE2863227,N,Y,40.748774,-73.879079
MLS Listing,,Condo/Co-op,69-37 213th St Unit A,Bayside,NY,11364,200000,1,1,Hollis Court,,,1950,9,,,Active,,,http://www.redfin.com/NY/Oakland-Gardens/69-37-213th-St-11364/unit-A/home/170176959,MLSLI,3188215,N,Y,40.740616,-73.7607572
MLS Listing,,Condo/Co-op,2059 Mcgraw Ave Unit 4D,Bronx,NY,10462,215000,1,1,Bronx,613,,1940,9,351,587,Active,,,http://www.redfin.com/NY/The-Bronx/2059-McGraw-Ave-10462/unit-4D/home/44744434,HGMLS,5130205,N,Y,40.835724,-73.856095
MLS Listing,,Condo/Co-op,215-47 47th Ave Unit 2B,Bayside,NY,11361,199888,2,1,Jeffrey Gardens,,,1950,9,,,Active,,,http://www.redfin.com/NY/Bayside/215-47-47th-Ave-11361/unit-2B/home/20652414,MLSLI,3188198,N,Y,40.7575351,-73.7652961
MLS Listing,,Condo/Co-op,108-50 62nd Dr Unit 6G,Forest Hills,NY,11375,218888,0,1,Oakwood,600,,1963,9,365,,Active,,,http://www.redfin.com/NY/Flushing/108-50-62nd-Dr-11375/unit-6G/home/170175670,MLSLI,3188129,N,Y,40.736005,-73.849174
MLS Listing,,Condo/Co-op,1440 East Ave Unit 4C,Bronx,NY,10462,210000,1,1,Bronx,613,,1940,10,343,,Active,,,http://www.redfin.com/NY/The-Bronx/1440-East-Ave-10462/unit-4C/home/44792208,HGMLS,5129959,N,Y,40.83473,-73.86062
MLS Listing,,Condo/Co-op,246 Cornelia St,Brooklyn,NY,11221,225000,1,1,Llc Holdings,,,1950,11,,,Active,,,http://www.redfin.com/NY/Brooklyn/246-Cornelia-St-11221/unit-D7/home/21452696,MLSLI,3187967,N,Y,40.6933281,-73.912077
MLS Listing,,Condo/Co-op,61-15 98th St Unit 11 A,Rego Park,NY,11374,219888,0,1,Park City Estates,550,,1960,12,400,,Active,,,http://www.redfin.com/NY/Flushing/61-15-98th-St-11374/unit-11A/home/40008155,MLSLI,3187912,N,Y,40.7346339,-73.8602384
MLS Listing,,Condo/Co-op,105-37 64 Ave Unit 1C,Forest Hills,NY,11375,225000,0,1,Aero Owners Inc.,,,1950,12,,,Active,,,http://www.redfin.com/NY/Forest-Hills/105-37-64th-Ave-11375/unit-1C/home/160358009,MLSLI,3187781,N,Y,40.733035,-73.8504522
MLS Listing,,Condo/Co-op,762 Brady Ave #323,Bronx,NY,10462,178000,1,1,Bronx,800,,1932,12,223,,Active,,,http://www.redfin.com/NY/The-Bronx/762-Brady-Ave-10462/unit-323/home/109966971,HGMLS,5129329,N,Y,40.8522312,-73.8652655
MLS Listing,,Condo/Co-op,46 Edgewater Park Unit A,Bronx,NY,10465,199000,1,1,Bronx,900,,1960,12,221,,Active,,,http://www.redfin.com/NY/The-Bronx/46-Edgewater-Park-10465/unit-A/home/169246884,HGMLS,5129383,N,Y,40.8225149,-73.8111172
MLS Listing,,Condo/Co-op,Unit at 50 Shore Blvd,Brooklyn,NY,11235,180000,0,1,Manhattan Beach,,,,13,,,Active,,,http://www.redfin.com/NY/Brooklyn/50-Shore-Blvd-11235/home/170164746,REBNY,CITI5955582,N,Y,40.581932,-73.9543051
MLS Listing,,Vacant Land,91-11 Holland Ave,Rockaway Beach,NY,11693,209000,,,Rockaway Beach,,1007,,13,,,Active,,,http://www.redfin.com/NY/Far-Rockaway/91-11-Holland-Ave-11693/home/23109765,MLSLI,3187686,N,Y,40.585378,-73.814154
MLS Listing,,Condo/Co-op,69-09 108 St #109,Forest Hills,NY,11375,185000,0,1,The Bradlee,500,,1939,13,370,,Active,,,http://www.redfin.com/NY/Forest-Hills/6909-108th-St-11375/unit-109/home/20643086,MLSLI,3187668,N,Y,40.7249599,-73.84549
MLS Listing,,Condo/Co-op,175-45 88th Ave Unit 2s,Jamaica,NY,11432,200000,1,1,Compton Houses,,,1960,13,,542,Active,,,http://www.redfin.com/NY/Jamaica/175-45-88th-Ave-11432/unit-2S/home/168691730,MLSLI,3187619,N,Y,40.7115879,-73.7857059
MLS Listing,,Condo/Co-op,249-28 60th Ave #411,Little Neck,NY,11362,219000,1,1,Deepdale Gardens,800,,1952,15,274,,Active,,,http://www.redfin.com/NY/Little-Neck/24928-60th-Ave-11362/unit-411/home/20652619,MLSLI,3187567,N,Y,40.7583399,-73.7306
MLS Listing,,Condo/Co-op,7520 Ridge Blvd Unit 2B,Brooklyn,NY,11209,218000,0,1,Brooklyn,550,,1956,19,396,,Active,,,http://www.redfin.com/NY/Brooklyn/7520-Ridge-Blvd-11209/unit-2B/home/40663980,BNYMLS,435484,N,Y,40.6316484,-74.0309762
MLS Listing,,Single Family Residential,603 Harding Park,Bronx,NY,10473,195000,2,2,Bronx,1024,1742,1945,20,190,19,Active,,,http://www.redfin.com/NY/The-Bronx/603-Harding-Park-10473/home/44768114,HGMLS,5128040,N,Y,40.80651,-73.8578828
MLS Listing,,Single Family Residential,,Bronx,NY,10472,225000,3,1,Unionport,1088,2266,1940,20,207,,Active,,,http://www.redfin.com/NY/The-Bronx/Undisclosed-address-10472/home/44723615,MLSLI,3187013,N,Y,40.829631,-73.855198
MLS Listing,,Condo/Co-op,57-89 246 Cres Unit E2,Douglaston,NY,11362,204900,1,1,Beech Hills,,,1953,21,,,Active,,,http://www.redfin.com/NY/Little-Neck/57-89-246th-Cres-11362/unit-E2/home/20649303,MLSLI,3186944,N,Y,40.7589994,-73.7333282
MLS Listing,,Vacant Land,210 Gordon St,Staten Island,NY,10304,175000,0,,Stapleton,,3000,,21,,,Active,,,http://www.redfin.com/NY/Staten-Island/210-Gordon-St-10304/home/170129387,SIBORMLS,1134376,N,Y,40.6223184,-74.0832371
MLS Listing,,Condo/Co-op,3850 Hudson Manor Ter Unit 1EW,Bronx,NY,10463,179000,1,1,Riverdale,750,,1956,22,239,,Active,,,http://www.redfin.com/NY/The-Bronx/3850-Hudson-Manor-Ter-10463/unit-1EW/home/53615127,HGMLS,5127290,N,Y,40.88954,-73.9152547
MLS Listing,,Condo/Co-op,340 E Mosholu Pkwy S Unit 2-J,Bronx,NY,10458,219000,2,1,Bronx,820,,1937,22,267,,Active,,,http://www.redfin.com/NY/Bronx/340-E-Mosholu-Pkwy-S-10458/unit-2-J/home/145072604,HGMLS,5127496,N,Y,40.8704816,-73.8823104
MLS Listing,,Condo/Co-op,1585 Odell St Unit 4F,BRONX,NY,10462,200000,1,1,Parkchester S. Condos,,,1941,22,,,Active,,,http://www.redfin.com/NY/The-Bronx/1585-Odell-St-10462/unit-4F/home/44600290,MLSLI,3186735,N,Y,40.8390805,-73.8552515
MLS Listing,,Condo/Co-op,679 W 239th St Unit 5E,Bronx,NY,10463,224900,1,1,Riverdale,800,,1960,22,281,,Active,January-12-2020 12:00 PM,January-12-2020 02:00 PM,http://www.redfin.com/NY/The-Bronx/679-W-239th-St-10463/unit-5E/home/55548387,HGMLS,5127412,N,Y,40.8901764,-73.9146261
MLS Listing,,Condo/Co-op,159-16 16 Ave,Whitestone,NY,11357,220000,1,1,Clearview Gardens,,,1950,22,,,Active,,,http://www.redfin.com/NY/Whitestone/159-16-16th-Ave-11357/unit-RESD/home/20654762,MLSLI,3186608,N,Y,40.7845644,-73.8029001
MLS Listing,,Condo/Co-op,2251 Knapp St Unit 4B,Brooklyn,NY,11229,198000,2,1,Brooklyn,1100,,,22,180,,Active,,,http://www.redfin.com/NY/Brooklyn/2251-Knapp-St-11229/unit-4B/home/170120763,BNYMLS,435416,N,Y,40.598354,-73.9335111
MLS Listing,,Condo/Co-op,142-20 84 Dr Unit 4F,Briarwood,NY,11435,180000,0,1,Sherry Plaza,,,1959,22,,,Active,,,http://www.redfin.com/NY/Unknown/142-20-84th-Dr-11435/unit-4F/home/108546997,MLSLI,3186598,N,Y,40.710665,-73.814272
MLS Listing,,Condo/Co-op,Unit at 854 Intervale Ave,Bronx,NY,10459,175000,2,1,Longwood,,,,23,,,Active,,,http://www.redfin.com/NY/The-Bronx/854-Intervale-Ave-10459/home/113006321,REBNY,CORC5951029,N,Y,40.8181114,-73.8953878
MLS Listing,,Condo/Co-op,64-34 102 St Unit 11Y,Rego Park,NY,11374,208800,0,1,Carol House,,,1955,23,,,Active,January-9-2020 05:00 PM,January-9-2020 07:00 PM,http://www.redfin.com/NY/Flushing/64-34-102nd-St-11374/unit-11Y/home/40479670,MLSLI,3186405,N,Y,40.7307101,-73.853121
MLS Listing,,Condo/Co-op,16-05 160 St Unit 6-275,Whitestone,NY,11357,219888,1,1,Clearview Gardens,,,1955,26,,,Active,,,http://www.redfin.com/NY/Whitestone/1605-160th-St-11357/unit-6-275/home/21689324,MLSLI,3186223,N,Y,40.7844579,-73.8022276
MLS Listing,,Condo/Co-op,69-17 213th St Unit A,Oakland Gardens,NY,11364,200000,1,1,Hollis Court,,,1950,26,,,Active,,,http://www.redfin.com/NY/Oakland-Gardens/69-17-213th-St-11364/unit-A/home/170086580,MLSLI,3186167,N,Y,40.7409398,-73.7610656
MLS Listing,,Condo/Co-op,89-100 170 St Unit 3M,Jamaica,NY,11432,209000,1,1,Avalon Terrace,,,1950,26,,,Active,,,http://www.redfin.com/NY/Jamaica/89-0-170th-St-11432/unit-3M/home/160670284,MLSLI,3186142,N,Y,40.7092149,-73.79123
MLS Listing,,Vacant Land,599 Ashford St,Brooklyn,NY,11207,195000,,,Brooklyn,,1800,,27,,,Active,,,http://www.redfin.com/NY/Brooklyn/599-Ashford-St-11207/home/160669551,BNYMLS,435338,N,Y,40.667296,-73.883174
MLS Listing,,Vacant Land,724 E 235 St,Brooklyn,NY,10466,195000,,,Brooklyn,,2511,,27,,,Active,,,http://www.redfin.com/NY/The-Bronx/724-E-235th-St-10466/home/109539293,BNYMLS,435337,N,Y,40.8944047,-73.8556372
MLS Listing,,Condo/Co-op,1855 East 12 St Unit 4F,Brooklyn,NY,11229,214000,0,1,Brooklyn,500,,,27,428,,Active,,,http://www.redfin.com/NY/Brooklyn/1855-E-12th-St-11229/unit-4F/home/170068243,BNYMLS,435324,N,Y,40.6041775,-73.9603087
MLS Listing,,Condo/Co-op,2280 Burnett St Unit 1G,Brooklyn,NY,11229,215000,1,1,Brooklyn,750,,,27,287,,Active,,,http://www.redfin.com/NY/Brooklyn/2280-Burnett-St-11229/unit-1G/home/40654567,BNYMLS,435321,N,Y,40.6011442,-73.9321383
MLS Listing,,Condo/Co-op,2727 Palisade Ave Unit 3M,Bronx,NY,10463,200000,1,1,Riverdale,800,,1955,27,250,,Active,,,http://www.redfin.com/NY/The-Bronx/2727-Palisade-Ave-10463/unit-3M/home/170067010,HGMLS,5126303,N,Y,40.8830657,-73.9206428
MLS Listing,,Condo/Co-op,210-15 23rd Ave Unit 3B,Bayside,NY,11360,199888,1,1,Bay Terrace Section 10,,,1954,28,,,Active,,,http://www.redfin.com/NY/Bayside/210-15-23rd-Ave-11360/unit-3B/home/148353065,MLSLI,3185784,N,Y,40.7795237,-73.7810994
MLS Listing,,Condo/Co-op,2140 Knapp St Unit 3E,Brooklyn,NY,11229,180000,2,1,Brooklyn,950,,,28,189,,Active,,,http://www.redfin.com/NY/Brooklyn/2140-Knapp-St-11229/unit-3E/home/170057078,BNYMLS,435291,N,Y,40.6002044,-73.9344149
MLS Listing,,Condo/Co-op,175-45 88th Ave Unit 7R,Jamaica Hills,NY,11432,189000,1,1,Compton House,,,1963,29,,,Active,,,http://www.redfin.com/NY/Jamaica/175-45-88th-Ave-11432/unit-7R/home/20642467,MLSLI,3185466,N,Y,40.7115879,-73.7857059
MLS Listing,,Condo/Co-op,2711 Avenue X Unit 6B,Brooklyn,NY,11235,205000,1,1,Brooklyn,900,,1961,29,228,,Active,,,http://www.redfin.com/NY/Unknown/2711-Avenue-X-11235/unit-6B/home/147072634,BNYMLS,435281,N,Y,40.5937293,-73.9431003
MLS Listing,,Condo/Co-op,103-25 68 Ave Unit 6J,Forest Hills,NY,11375,200000,0,1,Presidential,500,,1955,30,400,,Active,,,http://www.redfin.com/NY/Flushing/103-25-68th-Ave-11375/unit-6J/home/28605901,MLSLI,3185285,N,Y,40.726147,-73.850004
MLS Listing,,Condo/Co-op,141-10 25 Rd Unit 5A,Flushing,NY,11354,199000,1,1,Mitchell Gardens #3,,,1955,30,,,Active,,,http://www.redfin.com/NY/Flushing/141-10-25th-Rd-11354/unit-5A/home/167021918,MLSLI,3185275,N,Y,40.7756964,-73.8274744
MLS Listing,,Condo/Co-op,821 Underhill Ave Unit 4C,Bronx,NY,10473,197800,2,1.5,Bronx,936,35479,1988,33,211,523,Active,,,http://www.redfin.com/NY/The-Bronx/821-Underhill-Ave-10473/unit-4C/home/44723258,HGMLS,5117480,N,Y,40.8221346,-73.8604111
