SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,56-35 Clearview Expy,Bayside,NY,11364,738000,3,1.5,Bayside,,1800,1945,1,,,Active,January-18-2020 02:00 PM,January-18-2020 04:00 PM,http://www.redfin.com/NY/Flushing/56-35-Clearview-Expy-11364/home/20809105,MLSLI,3191448,N,Y,40.747538,-73.772285
MLS Listing,,Townhouse,136-76 71st Rd,Flushing,NY,11367,710000,2,2,Flushing,,1600,1940,1,,,Active,January-19-2020 01:00 PM,January-19-2020 02:30 PM,http://www.redfin.com/NY/Flushing/136-76-71st-Rd-11367/home/20830034,MLSLI,3191390,N,Y,40.7264047,-73.8246585
MLS Listing,,Townhouse,48 Marvin Rd,Staten Island,NY,10309,749000,3,2,Woodrow,1360,4000,1990,1,551,,Active,,,http://www.redfin.com/NY/Staten-Island/48-Marvin-Rd-10309/home/56118746,SIBORMLS,1134800,N,Y,40.5360052,-74.2174511
MLS Listing,,Condo/Co-op,Unit at 60 Cooper St,New York,NY,10034,725000,3,2,Inwood,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/60-Cooper-St-10034/home/170267844,REBNY,BHSR19988941,N,Y,40.8683018,-73.9229016
MLS Listing,,Townhouse,71-20 71st Pl,Glendale,NY,11385,738800,3,2.5,Glendale,,1758,1950,3,,,Active,,,http://www.redfin.com/NY/Flushing/71-20-71st-Pl-11385/home/20880846,MLSLI,3190820,N,Y,40.704088,-73.880259
MLS Listing,,Multi-Family (2-4 Unit),126-17 Jamaica Ave,Richmond Hill,NY,11418,729000,3,2,Richmond Hill,,1985,1931,4,,,Active,,,http://www.redfin.com/NY/Jamaica/126-17-Jamaica-Ave-11418/home/170240914,MLSLI,3190575,N,Y,40.701567,-73.824155
MLS Listing,,Condo/Co-op,Unit at 205 Clinton Ave,Brooklyn,NY,11205,700000,2,1,Clinton Hill,,,,4,,,Active,,,http://www.redfin.com/NY/Brooklyn/205-Clinton-Ave-11205/home/40666328,REBNY,CORC5960784,N,Y,40.6917102,-73.968283
MLS Listing,,Multi-Family (2-4 Unit),92-25 93rd Ave,Woodhaven,NY,11421,714999,3,2.5,Woodhaven,,2000,1920,4,,,Active,,,http://www.redfin.com/NY/Jamaica/92-25-93rd-Ave-11421/home/20787444,MLSLI,3190521,N,Y,40.688527,-73.85002
MLS Listing,,Single Family Residential,40 Figurea Ave,Staten Island,NY,10312,725000,3,2,Eltingville,1512,4000,1977,5,479,,Active,,,http://www.redfin.com/NY/Staten-Island/40-Figurea-Ave-10312/home/56031281,SIBORMLS,1134722,N,Y,40.5508861,-74.1692043
MLS Listing,,Single Family Residential,247 Moreland St,Staten Island,NY,10306,729000,3,4,Midland Beach,1610,2484,2020,5,453,,Active,,,http://www.redfin.com/NY/Staten-Island/247-Moreland-St-10306/home/170231513,SIBORMLS,1134707,N,Y,40.5735355,-74.0982101
MLS Listing,,Single Family Residential,149 Claudy Ln,New Hyde Park,NY,11040,749000,3,2,New Hyde Park,,6000,1950,6,,,Active,,,http://www.redfin.com/NY/New-Hyde-Park/149-Claudy-Ln-11040/home/20547871,MLSLI,3190125,N,Y,40.7514095,-73.6989386
MLS Listing,,Single Family Residential,92-24 241st St,Bellerose,NY,11426,729000,3,1.5,Bellerose,,3000,1930,6,,,Active,,,http://www.redfin.com/NY/Jamaica/92-24-241st-St-11426/home/20804858,MLSLI,3190110,N,Y,40.7255449,-73.727444
MLS Listing,,Single Family Residential,164-29 73rd Ave,Flushing,NY,11366,750000,3,1.5,Flushing,,1800,1940,6,,,Active,,,http://www.redfin.com/NY/Flushing/164-29-73rd-Ave-11366/home/20816649,MLSLI,3190068,N,Y,40.728156,-73.803894
MLS Listing,,Condo/Co-op,2126-2142 Gerritsen Ave #101,Brooklyn,NY,11229,738000,2,2,Brooklyn,1230,,2018,6,600,,Active,January-18-2020 01:00 PM,January-18-2020 03:00 PM,http://www.redfin.com/NY/Unknown/2126-Gerritsen-Ave-11229/unit-101/home/145744971,BNYMLS,435772,N,Y,40.602666,-73.936339
MLS Listing,,Single Family Residential,24-16 92nd St,E. Elmhurst,NY,11369,715000,2,2,E. Elmhurst,1536,2142,1939,6,465,,Active,,,http://www.redfin.com/NY/Flushing/24-16-92nd-St-11369/home/20940938,MLSLI,3189980,N,Y,40.765296,-73.87793
MLS Listing,,Townhouse,144-48 69th Ave,Kew Garden Hills,NY,11367,748000,3,1,Kew Garden Hills,,1710,1940,6,,,Active,,,http://www.redfin.com/NY/Flushing/144-48-69th-Ave-11367/home/20826463,MLSLI,3189958,N,Y,40.731614,-73.822383
MLS Listing,,Single Family Residential,30 Leason Pl,Staten Island,NY,10314,749999,3,4,Latourette,1650,2550,2019,6,455,,Active,,,http://www.redfin.com/NY/Staten-Island/30-Leason-Pl-10314/home/170224181,SIBORMLS,1134656,N,Y,40.583669,-74.150183
MLS Listing,,Single Family Residential,26 Leason Pl,Staten Island,NY,10314,749999,3,4,Latourette,1650,2550,2019,6,455,,Active,,,http://www.redfin.com/NY/Staten-Island/26-Leason-Pl-10314/home/170224057,SIBORMLS,1134655,N,Y,40.583669,-74.150183
MLS Listing,,Single Family Residential,22 Leason Pl,Staten Island,NY,10314,749999,3,4,Latourette,1650,2550,2019,6,455,,Active,,,http://www.redfin.com/NY/Staten-Island/22-Leason-Pl-10314/home/170223954,SIBORMLS,1134653,N,Y,40.583669,-74.150183
MLS Listing,,Single Family Residential,18 Leason Pl,Staten Island,NY,10314,749999,3,4,Latourette,1650,2550,2019,6,455,,Active,,,http://www.redfin.com/NY/Staten-Island/18-Leason-Pl-10314/home/170223902,SIBORMLS,1134652,N,Y,40.583669,-74.150183
