SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,11 Retford Ave,Staten Island,NY,10312,549000,3,1,Eltingville,1056,4000,1925,1,520,,Active,,,http://www.redfin.com/NY/Staten-Island/11-Retford-Ave-10312/home/56078236,SIBORMLS,1134820,N,Y,40.5419355,-74.1648583
MLS Listing,,Multi-Family (2-4 Unit),457 Milford St,Brooklyn,NY,11208,550000,6,2.5,Brooklyn,,2200,1930,2,,,Active,,,http://www.redfin.com/NY/Brooklyn/457-Milford-St-11208/home/40324579,MLSLI,3191172,N,Y,40.6679781,-73.8747438
MLS Listing,,Single Family Residential,1802 Haight Ave,Bronx,NY,10461,549000,4,2.5,Bronx,1782,,1950,2,308,,Active,,,http://www.redfin.com/NY/The-Bronx/1802-Haight-Ave-10461/home/44777731,HGMLS,6003665,N,Y,40.849795,-73.852943
MLS Listing,,Single Family Residential,92-15 76 St,Woodhaven,NY,11421,549000,3,2,Woodhaven,,1600,1920,2,,,Active,,,http://www.redfin.com/NY/Jamaica/92-15-76th-St-11421/home/20784962,MLSLI,3191076,N,Y,40.685162,-73.863891
MLS Listing,,Single Family Residential,194-32 112th Rd,St. Albans,NY,11412,525000,4,2,St. Albans,,3000,1930,3,,,Active,,,http://www.redfin.com/NY/Jamaica/194-32-112th-Rd-11412/home/20742332,MLSLI,3191031,N,Y,40.7006767,-73.7601737
MLS Listing,,Townhouse,75 Ada Dr,Staten Island,NY,10314,539000,3,2,Graniteville,1624,3325,1980,3,332,,Active,,,http://www.redfin.com/NY/Staten-Island/75-Ada-Dr-10314/home/56066409,SIBORMLS,1134784,N,Y,40.6204636,-74.1566048
MLS Listing,,Single Family Residential,4563 Richardson Ave,Bronx,NY,10470,519000,4,2.5,Bronx,1750,1999,1920,3,297,,Active,January-18-2020 12:00 PM,January-18-2020 02:00 PM,http://www.redfin.com/NY/The-Bronx/4563-Richardson-Ave-10470/home/44763698,HGMLS,6003419,N,Y,40.902151,-73.853081
MLS Listing,,Townhouse,201-10 115th Ave,St. Albans,NY,11412,528000,3,2,St. Albans,,2000,1935,3,,,Active,,,http://www.redfin.com/NY/Jamaica/201-10-115th-Ave-11412/home/20734427,MLSLI,3190941,N,Y,40.698109,-73.752348
MLS Listing,,Single Family Residential,110 Sunset Ave,Staten Island,NY,10314,529000,3,2,Willowbrook,1152,2145,1970,3,459,,Active,,,http://www.redfin.com/NY/Staten-Island/110-Sunset-Ave-10314/home/92332915,SIBORMLS,1134770,N,Y,40.6012768,-74.1349536
MLS Listing,,Single Family Residential,91-32 112th St,Richmond Hill,NY,11418,539000,3,2.5,Richmond Hill,,2500,1920,3,,,Active,,,http://www.redfin.com/NY/Jamaica/91-32-112th-St-11418/home/20774138,MLSLI,3190869,N,Y,40.693732,-73.834866
MLS Listing,,Single Family Residential,98 Hope Ln,Staten Island,NY,10305,529000,3,2,Fort Wadsworth,1320,1225,1999,3,401,65,Active,,,http://www.redfin.com/NY/Staten-Island/98-Hope-Ln-10305/home/56072327,SIBORMLS,1134759,N,Y,40.6089233,-74.0668335
MLS Listing,,Single Family Residential,116-14 218 St,Cambria Heights,NY,11411,550000,3,2,Cambria Heights,,2000,1967,3,,,Active,,,http://www.redfin.com/NY/Jamaica/116-14-218th-St-11411/home/20729585,MLSLI,3190795,N,Y,40.696961,-73.741517
MLS Listing,,Condo/Co-op,104-48 37 Dr Unit 2A,Corona,NY,11368,529000,3,2,Wenzhou Tower,830,,2009,4,637,208,Active,,,http://www.redfin.com/NY/Flushing/104-48-37th-Dr-11368/unit-2A/home/28685301,MLSLI,3190619,N,Y,40.752496,-73.861107
MLS Listing,,Single Family Residential,248 Franklin Ave,Staten Island,NY,10301,519000,4,2,New Brighton,2028,3300,1920,4,256,,Active,,,http://www.redfin.com/NY/Staten-Island/248-Franklin-Ave-10301/home/56125645,SIBORMLS,1134739,N,Y,40.6391574,-74.0911667
MLS Listing,,Single Family Residential,3298 Victory Blvd,Staten Island,NY,10314,540000,3,4,Bulls Head,1400,3075,2001,5,386,,Active,,,http://www.redfin.com/NY/Staten-Island/3298-Victory-Blvd-10314/unit-PVT/home/56101647,SIBORMLS,1134727,N,Y,40.60551,-74.169019
MLS Listing,,Single Family Residential,116-34 200 St,St. Albans,NY,11412,549999,3,2,St. Albans,,3000,1940,5,,,Active,,,http://www.redfin.com/NY/Jamaica/116-34-200th-St-11412/home/20732931,MLSLI,3190310,N,Y,40.694936,-73.752731
MLS Listing,,Single Family Residential,751 Wilcox Ave,Bronx,NY,10465,550000,3,2.5,Bronx,1530,2639,1955,5,359,,Active,,,http://www.redfin.com/NY/The-Bronx/751-Wilcox-Ave-10465/home/44749428,HGMLS,6002506,N,Y,40.8303375,-73.8170592
MLS Listing,,Single Family Residential,236 Gower St,Staten Island,NY,10314,545000,3,2,Manor Heights,880,4000,1965,5,619,,Active,,,http://www.redfin.com/NY/Staten-Island/236-Gower-St-10314/home/56062176,SIBORMLS,1134694,N,Y,40.6066828,-74.1241107
MLS Listing,,Single Family Residential,24206 Superior Rd,Floral Park,NY,11001,549000,4,2,Bellerose Terrace,1272,4000,1951,6,432,,Active,,,http://www.redfin.com/NY/Floral-Park/24206-Superior-Rd-11001/home/20477322,MLSLI,3190124,N,Y,40.7207016,-73.7242716
MLS Listing,,Single Family Residential,114-44 208th St,Cambria Heights,NY,11411,549000,3,2,Cambria Heights,1716,3000,1930,6,320,,Active,,,http://www.redfin.com/NY/Jamaica/114-44-208th-St-11411/home/20738441,MLSLI,3190050,N,Y,40.700728,-73.746505
MLS Listing,,Single Family Residential,272 Snediker Ave,Brooklyn,NY,11207,529000,3,1.5,Brooklyn,1260,2000,1999,6,420,,Active,,,http://www.redfin.com/NY/Brooklyn/272-Snediker-Ave-11207/home/40912498,BNYMLS,435770,N,Y,40.668367,-73.901057
MLS Listing,,Townhouse,,Laurelton,NY,11413,530000,3,2.5,Laurelton,,2042,1935,6,,,Active,,,http://www.redfin.com/NY/Jamaica/Undisclosed-address-11413/home/20697663,MLSLI,3189952,N,Y,40.679747,-73.744269
MLS Listing,,Multi-Family (2-4 Unit),946 Crescent St,Brooklyn,NY,11208,550000,5,3,Brooklyn,,2000,1901,7,,,Active,,,http://www.redfin.com/NY/Brooklyn/946-Crescent-St-11208/home/40770497,MLSLI,3189823,N,Y,40.6642873,-73.8674394
MLS Listing,,Single Family Residential,116 E Macon Ave,Staten Island,NY,10308,549000,3,2,Great Kills,1120,2400,1975,7,490,,Active,,,http://www.redfin.com/NY/Staten-Island/116-E-Macon-Ave-10308/home/56136884,SIBORMLS,1134643,N,Y,40.558147,-74.164033
MLS Listing,,Single Family Residential,102-15 Lockwood Ct,Howard Beach,NY,11414,549999,3,2,Howard Beach,1100,4800,1930,7,500,,Active,,,http://www.redfin.com/NY/Howard-Beach/10215-Lockwood-Ct-11414/home/20679250,MLSLI,3189713,N,Y,40.650805,-73.828272
MLS Listing,,Single Family Residential,145-09 123rd Ave,Jamaica,NY,11436,549999,3,2.5,Jamaica,,2000,1925,7,,,Active,,,http://www.redfin.com/NY/Jamaica/145-09-123rd-Ave-11436/home/20717949,MLSLI,3189678,N,Y,40.6752787,-73.7938672
MLS Listing,,Single Family Residential,137-20 226th St,Laurelton,NY,11413,525000,3,1.5,Laurelton,,4000,1940,7,,,Active,,,http://www.redfin.com/NY/Jamaica/137-20-226th-St-11413/home/20695594,MLSLI,3189668,N,Y,40.6735479,-73.746564
MLS Listing,,Single Family Residential,268 E 236th St,Bronx,NY,10470,549000,3,2.5,Bronx,2126,2500,1928,7,258,,Active,,,http://www.redfin.com/NY/The-Bronx/268-E-236th-St-10470/home/44756036,HGMLS,6001829,N,Y,40.8980338,-73.8682089
MLS Listing,,Single Family Residential,128-18 149 St,Jamaica,NY,11436,549000,4,3,Jamaica,,2000,1920,7,,,Active,,,http://www.redfin.com/NY/Jamaica/128-18-149th-St-11436/home/20710725,MLSLI,3189657,N,Y,40.67096,-73.789819
MLS Listing,,Single Family Residential,177-49 Troutville Rd,Jamaica,NY,11434,545000,3,1,Jamaica,,2250,1920,7,,,Active,,,http://www.redfin.com/NY/Jamaica/177-49-Troutville-Rd-11434/home/20703608,MLSLI,3189545,N,Y,40.684538,-73.7664999
