SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,222 Mcveigh Ave,Staten Island,NY,10314,619000,4,3,Heartland Village,1350,2280,1975,1,459,,Active,,,http://www.redfin.com/NY/Staten-Island/222-McVeigh-Ave-10314/home/56089136,SIBORMLS,1134815,N,Y,40.5902531,-74.1562118
MLS Listing,,Single Family Residential,473 Adams Ave,Midland Beach,NY,10306,639000,4,2.5,Midland Beach,1760,2684,1975,1,363,,Active,,,http://www.redfin.com/NY/Staten-Island/473-Adams-Ave-10306/home/56121746,MLSLI,3191286,N,Y,40.577062,-74.092906
MLS Listing,,Single Family Residential,114-32 210th St,Cambria Heights,NY,11411,639999,4,2.5,Cambria Heights,1760,3000,1920,1,364,,Active,January-25-2020 12:00 PM,January-25-2020 02:00 PM,http://www.redfin.com/NY/Jamaica/114-32-210th-St-11411/home/20740361,MLSLI,3191217,N,Y,40.701502,-73.744873
MLS Listing,,Multi-Family (2-4 Unit),1382 E 99 St,Brooklyn,NY,11236,649000,4,2,Brooklyn,2060,2540,1960,1,315,,Active,,,http://www.redfin.com/NY/Brooklyn/1382-E-99th-St-11236/home/40895217,BNYMLS,435875,N,Y,40.6365227,-73.8903394
MLS Listing,,Single Family Residential,140-45 172nd St,Jamaica,NY,11434,649000,4,2,Jamaica,2100,2923,1940,3,309,,Active,,,http://www.redfin.com/NY/Jamaica/140-45-172nd-St-11434/home/20705106,MLSLI,3191025,N,Y,40.669759,-73.7678339
MLS Listing,,Single Family Residential,146 Kelly Blvd,Staten Island,NY,10314,649000,4,3,New Springville,1440,3000,1970,3,451,,Active,,,http://www.redfin.com/NY/Staten-Island/146-Kelly-Blvd-10314/home/56112051,SIBORMLS,1134773,N,Y,40.5864571,-74.154893
MLS Listing,,Single Family Residential,119-48 194 St,St. Albans,NY,11412,648800,4,2.5,St. Albans,,2900,1920,3,,,Active,,,http://www.redfin.com/NY/Jamaica/119-48-194th-St-11412/home/20705006,MLSLI,3190799,N,Y,40.688783,-73.755942
MLS Listing,,Multi-Family (2-4 Unit),11-23 Mcbride St,Far Rockaway,NY,11691,649000,8,3,Far Rockaway,,3955,2006,4,,,Active,,,http://www.redfin.com/NY/Far-Rockaway/1123-McBride-St-11691/home/23124401,MLSLI,3190557,N,Y,40.6048569,-73.7579674
MLS Listing,,Townhouse,966 Clove Rd Unit J,Staten Island,NY,10301,650000,4,2,Clove Lake,1440,1328,1996,5,451,195,Active,,,http://www.redfin.com/NY/Staten-Island/966-Clove-Rd-10301/unit-J/home/148264570,SIBORMLS,1134716,N,Y,40.620478,-74.110926
MLS Listing,,Single Family Residential,106 Gold Ave,Staten Island,NY,10312,649000,5,3,Annandale,2000,3000,1970,6,325,,Active,,,http://www.redfin.com/NY/Staten-Island/106-Gold-Ave-10312/home/56032269,SIBORMLS,1134688,N,Y,40.559819,-74.179587
MLS Listing,,Single Family Residential,194-38 113th Rd,St. Albans,NY,11412,650000,5,4,Jamaica,1300,3000,1930,6,500,,Active,,,http://www.redfin.com/NY/Jamaica/194-38-113th-Rd-11412/home/20742181,MLSLI,3189987,N,Y,40.699324,-73.759317
MLS Listing,,Multi-Family (2-4 Unit),215 Yetman Ave,Staten  Island,NY,10307,614900,4,2.5,Staten  Island,1774,5239,1915,7,347,,Active,,,http://www.redfin.com/NY/Staten-Island/215-Yetman-Ave-10307/home/56132262,BNYMLS,435711,N,Y,40.5112531,-74.2445385
MLS Listing,,Multi-Family (2-4 Unit),149-28 257th St,Rosedale,NY,11422,629000,4,2.5,Rosedale,,3000,1960,7,,,Active,,,http://www.redfin.com/NY/Jamaica/149-28-257th-St-11422/home/20686352,MLSLI,3189564,N,Y,40.652065,-73.732364
MLS Listing,,Multi-Family (2-4 Unit),1482 Vyse Ave,Bronx,NY,10460,640000,6,2.5,Bronx,2632,2500,1920,7,243,,Active,,,http://www.redfin.com/NY/The-Bronx/1482-Vyse-Ave-10460/home/44727267,HGMLS,5111386,N,Y,40.8325009,-73.8882302
MLS Listing,,Single Family Residential,3 Willowbrook Ct,Staten Island,NY,10302,621000,4,2,Westerleigh,1380,3240,1945,10,450,,Active,,,http://www.redfin.com/NY/Staten-Island/3-Willowbrook-Ct-10302/home/56077897,SIBORMLS,1134561,N,Y,40.621755,-74.1446175
MLS Listing,,Single Family Residential,90-51 208th St,Queens Village,NY,11428,649000,4,2.5,Queens Village,,2400,1935,10,,,Active,,,http://www.redfin.com/NY/Jamaica/90-51-208th-St-11428/home/20746990,MLSLI,3188882,N,Y,40.717666,-73.754355
