SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,401 Hicks St Unit B-4E,Brooklyn,NY,11201,1275000,2,2,Brooklyn,950,,2004,53,1342,,Active,January-19-2020 12:30 PM,January-19-2020 02:00 PM,http://www.redfin.com/NY/Brooklyn/401-Hicks-St-11201/unit-B-4E/home/40640483,BNYMLS,434661,N,Y,40.6887526,-73.9984696
MLS Listing,,Condo/Co-op,233 E 69th St Unit 5D,New York,NY,10021,1250000,2,2,Upper East Side,,,1955,1,,,Active,,,http://www.redfin.com/NY/New-York/233-E-69th-St-10021/home/45182357,REBNY,CHRS2865582,N,Y,40.7672521,-73.9601827
MLS Listing,,Condo/Co-op,87 Columbia Hts Unit 44/45,Brooklyn,NY,11201,1275000,2,2,Brooklyn Heights,,,,1,,,Active,,,http://www.redfin.com/NY/Brooklyn/87-Columbia-Hts-11201/home/170273930,REBNY,KWNY239310,N,Y,40.7000795,-73.9951466
MLS Listing,,Condo/Co-op,35 Park Ave Unit 8C,New York,NY,10016,1295000,2,2,Middle East Side,,,1955,1,,,Active,,,http://www.redfin.com/NY/New-York/35-Park-Ave-10016/home/45146969,REBNY,DEGI4070663,N,Y,40.748006,-73.980291
MLS Listing,,Condo/Co-op,404 Grand St Unit GARDEN 1,Brooklyn,NY,11211,1250000,2,1.5,Brooklyn,1501,,2017,2,833,,Active,,,http://www.redfin.com/NY/Brooklyn/404-Grand-St-11211/unit-GARDEN1/home/170245180,HGMLS,6003761,N,Y,40.7116387,-73.9541537
MLS Listing,,Condo/Co-op,5 Court Sq Unit 6E,Queens,NY,11101,1270000,2,2,Long Island City,878,,2020,3,1446,,Active,,,http://www.redfin.com/NY/Long-Island-City/5-Court-Sq-W-11101/home/170268875,REBNY,MOSP1865376,N,Y,40.7466114,-73.9428052
MLS Listing,,Condo/Co-op,29 W 82nd St Unit D,New York,NY,10024,1499000,2,1,Upper West Side,,,1900,3,,,Active,,,http://www.redfin.com/NY/New-York/29-W-82nd-St-10024/home/45320824,REBNY,CORC5963248,N,Y,40.7834631,-73.972523
MLS Listing,,Condo/Co-op,404 Grand St #1,Brooklyn,NY,11211,1250000,2,1.5,Williamsburg,1490,,2017,3,839,,Active,,,http://www.redfin.com/NY/Unknown/404-Grand-St-11211/home/145245714,REBNY,UCOM1734898,N,Y,40.7116304,-73.9541558
MLS Listing,,Condo/Co-op,400 E 52nd St Unit 6D,New York,NY,10022,1360000,2,2,Middle East Side,,,1931,3,,,Active,,,http://www.redfin.com/NY/New-York/400-E-52nd-St-10022/home/45212400,REBNY,CORC5959742,N,Y,40.7547386,-73.9648027
MLS Listing,,Condo/Co-op,320 Riverside Dr Unit 5C,New York,NY,10025,1400000,2,1.5,Upper West Side,1150,,1928,3,1217,,Active,,,http://www.redfin.com/NY/New-York/320-Riverside-Dr-10025/home/170233560,REBNY,UCOM1835999,N,Y,40.8009374,-73.9706919
MLS Listing,,Condo/Co-op,333 Pearl St Unit 17C,New York,NY,10038,1250000,2,1,Financial District,,,1971,4,,,Active,,,http://www.redfin.com/NY/New-York/333-Pearl-St-10038/home/170245173,REBNY,BHSR20010376,N,Y,40.7095003,-74.0026069
MLS Listing,,Condo/Co-op,520 E 90th St Unit 3A,New York,NY,10128,1250000,2,2,Upper East Side,1400,,1940,4,893,,Active,,,http://www.redfin.com/NY/New-York/520-E-90th-St-10128/home/53512970,REBNY,RUTE1863067,N,Y,40.7779695,-73.9442984
MLS Listing,,Condo/Co-op,245 W 74th St Unit 5C,New York,NY,10023,1500000,2,2,Upper West Side,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/245-W-74th-St-10023/home/45150748,REBNY,BHSR19991915,N,Y,40.7808682,-73.9825668
MLS Listing,,Condo/Co-op,20 Tiffany Pl Unit 5N,Brooklyn,NY,11231,1495000,2,2,Cobble Hill,1067,,2006,5,1401,,Active,,,http://www.redfin.com/NY/Brooklyn/20-Tiffany-Pl-11231/home/40657681,REBNY,UCOM304954,N,Y,40.6868716,-74.001046
MLS Listing,,Condo/Co-op,220 E 73rd St Unit 3GH,New York,NY,10021,1475000,2,2,Upper East Side,1250,,1929,5,1180,,Active,,,http://www.redfin.com/NY/New-York/220-E-73rd-St-10021/home/45157883,REBNY,BHSR20011977,N,Y,40.7701172,-73.9597198
MLS Listing,,Condo/Co-op,460 E 79th St Unit 20BC,New York,NY,10075,1450000,2,2,Upper East Side,1217,,1960,5,1191,,Active,,,http://www.redfin.com/NY/New-York/460-E-79th-St-10075/home/115234931,REBNY,YORE1041,N,Y,40.7712538,-73.950858
MLS Listing,,Condo/Co-op,301 W 108th St Unit 10F,New York,NY,10025,1495000,2,2,Upper West Side,,,1901,5,,,Active,,,http://www.redfin.com/NY/New-York/301-W-108th-St-10025/home/170232757,REBNY,UCOM1865031,N,Y,40.8033475,-73.9680691
MLS Listing,,Condo/Co-op,7 4th Pl #4,Brooklyn,NY,11231,1425000,2,1.5,Carroll Gardens,,,,5,,,Active,,,http://www.redfin.com/NY/Brooklyn/7-4th-Pl-11231/home/108525835,REBNY,HALS19972805,N,Y,40.6790119,-74.0016285
MLS Listing,,Condo/Co-op,454 W 54th St Unit 3G,New York,NY,10019,1345000,2,2,Middle West Side,981,,2010,6,1371,,Active,,,http://www.redfin.com/NY/New-York/454-W-54th-St-10019/home/147154936,REBNY,CORC5960914,N,Y,40.7668859,-73.9896277
MLS Listing,,Condo/Co-op,68 Grove St Unit 1L,Brooklyn,NY,11221,1445000,2,3,Bushwick,1897,,1931,6,762,,Active,,,http://www.redfin.com/NY/Brooklyn/68-Grove-St-11221/home/170226892,REBNY,CORC5959845,N,Y,40.6921047,-73.9215154
MLS Listing,,Condo/Co-op,575 Fourth Ave Unit 5D,Brooklyn,NY,11215,1250000,2,2,Park Slope,1015,,,6,1232,,Active,,,http://www.redfin.com/NY/Brooklyn/575-4th-Ave-11215/home/170226580,REBNY,DEGI3778985,N,Y,40.6655513,-73.9922171
MLS Listing,,Condo/Co-op,575 Fourth Ave Unit 10D,Brooklyn,NY,11215,1395000,2,2,Park Slope,1057,,,6,1320,,Active,,,http://www.redfin.com/NY/Brooklyn/575-4th-Ave-11215/home/170226514,REBNY,DEGI3779193,N,Y,40.6655513,-73.9922171
MLS Listing,,Condo/Co-op,78 Freeman St,Brooklyn,NY,11222,1500000,2,2,Green Point,1398,,2018,7,1073,,Active,,,http://www.redfin.com/NY/Brooklyn/78-Freeman-St-11222/home/40738617,REBNY,CORC5959782,N,Y,40.7339625,-73.9587866
MLS Listing,,Condo/Co-op,15 Broad St #1726,New York,NY,10005,1350000,2,2,Financial District,1429,,1914,7,945,,Active,,,http://www.redfin.com/NY/New-York/15-Broad-St-10005/home/45188577,REBNY,UCOM742715,N,Y,40.7065317,-74.0105879
MLS Listing,,Condo/Co-op,100 United Nations Plz Unit 7G,New York,NY,10017,1475000,2,3,Middle East Side,1256,,1984,7,1174,,Active,,,http://www.redfin.com/NY/New-York/100-United-Nations-Plz-10017/home/45281125,REBNY,CORC5937484,N,Y,40.753132,-73.9678051
MLS Listing,,Condo/Co-op,350 W 42nd St Unit 14G,New York,NY,10036,1400000,2,2,Middle West Side,1070,,,7,1308,,Active,,,http://www.redfin.com/NY/New-York/350-W-42nd-St-10036/home/45190628,REBNY,KIAN535646,N,Y,40.7578531,-73.9923304
MLS Listing,,Condo/Co-op,184 Kent Ave Unit D513,Brooklyn,NY,11249,1400000,2,2,Williamsburg,994,,1915,7,1408,,Active,,,http://www.redfin.com/NY/Brooklyn/184-Kent-Ave-11249/home/146394911,REBNY,SEEK1864437,N,Y,40.7185491,-73.9645909
MLS Listing,,Condo/Co-op,160 Central Park S #756,New York,NY,10019,1500000,2,2,Middle West Side,943,,1930,7,1591,,Active,,,http://www.redfin.com/NY/New-York/160-Central-Park-S-10019/home/45124916,REBNY,CORC5944327,N,Y,40.7661784,-73.9785246
MLS Listing,,Condo/Co-op,174 Pacific St Unit 2D,Brooklyn,NY,11201,1499000,2,1.5,Cobble Hill,,,1888,7,,,Active,,,http://www.redfin.com/NY/Brooklyn/174-Pacific-St-11201/home/92327802,REBNY,UCOM1328215,N,Y,40.6891459,-73.9935693
MLS Listing,,Condo/Co-op,147 Hope St Unit 4H,Brooklyn,NY,11211,1449000,2,2,Williamsburg,1173,,2018,8,1235,,Active,,,http://www.redfin.com/NY/Brooklyn/147-Hope-St-11211/home/160371716,REBNY,CORC5958613,N,Y,40.7119605,-73.9523403
MLS Listing,,Condo/Co-op,206 E 95th St Unit 12B,New York,NY,10128,1250000,2,2,Upper East Side,1001,,2007,8,1249,,Active,,,http://www.redfin.com/NY/New-York/206-E-95th-St-10128/home/45207153,REBNY,UCOM411281,N,Y,40.7841068,-73.9493801
MLS Listing,,Condo/Co-op,517 W 46th St #502,New York,NY,10036,1295000,2,2,Middle West Side,1122,,2007,11,1154,,Active,,,http://www.redfin.com/NY/New-York/517-W-46th-St-10036/home/45206353,REBNY,DEGI4057447,N,Y,40.7628756,-73.9946669
MLS Listing,,Condo/Co-op,308 N 7th St Unit 6F,Brooklyn,NY,11211,1412000,2,2,Williamsburg,981,,2018,11,1439,,Active,,,http://www.redfin.com/NY/Brooklyn/308-N-7th-St-11211/home/170194668,REBNY,DEGI3503153,N,Y,40.7148336,-73.9530243
MLS Listing,,Condo/Co-op,205 E 77th St Unit 10A,New York,NY,10075,1425000,2,2,Upper East Side,,,1963,12,,,Active,,,http://www.redfin.com/NY/New-York/205-E-77th-St-10075/home/45336096,REBNY,LLGI2863164,N,Y,40.7728867,-73.9575288
MLS Listing,,Condo/Co-op,307 W 82nd St Unit 4B,New York,NY,10024,1475000,2,1,Upper West Side,,,1910,12,,,Active,,,http://www.redfin.com/NY/New-York/307-W-82nd-St-10024/home/45171416,REBNY,UCOM1022617,N,Y,40.786696,-73.9801327
MLS Listing,,Condo/Co-op,159-34 Riverside Dr W Unit 3E,New York,NY,10032,1250000,2,2,New York,1385,,1941,13,903,,Active,,,http://www.redfin.com/NY/New-York/15934-Riverside-Dr-W-10032/unit-3E/home/170187257,HGMLS,5130413,N,Y,40.8375577,-73.9479329
MLS Listing,,Condo/Co-op,159 -34 Riverside Dr W Unit 3E,New York,NY,10037,1250000,2,2,Washington Heights,1385,,1941,13,903,,Active,,,http://www.redfin.com/NY/New-York/159-0-Riverside-Dr-W-10032/home/169596700,REBNY,UCOM1856647,N,Y,40.837251,-73.9476642
MLS Listing,,Condo/Co-op,516 W 47th St Unit N2F,New York,NY,10036,1295000,2,2,Middle West Side,900,,2005,14,1439,,Active,,,http://www.redfin.com/NY/New-York/516-W-47th-St-10036/home/45137376,REBNY,RUTE1862558,N,Y,40.7628785,-73.9940134
MLS Listing,,Condo/Co-op,1725 York Ave Unit 6E,New York,NY,10128,1495000,2,2,Upper East Side,1350,,1971,14,1107,,Active,,,http://www.redfin.com/NY/New-York/1725-York-Ave-10128/home/45163035,REBNY,SOTH2863211,N,Y,40.7782664,-73.9459474
MLS Listing,,Condo/Co-op,42 -60 Crescent St Unit 2D,Queens,NY,11101,1358000,2,2,Long Island City,1191,,2015,18,1140,,Active,,,http://www.redfin.com/NY/Unknown/42-Crescent-St-11101/home/146859548,REBNY,SEEK1863564,N,Y,40.7504388,-73.9407134
MLS Listing,,Condo/Co-op,1399 Park Ave Unit 15E,New York,NY,10029,1325000,2,2,East Harlem,1002,,2018,18,1322,,Active,,,http://www.redfin.com/NY/New-York/1399-Park-Ave-10029/home/115052770,REBNY,CORC5953632,N,Y,40.7915069,-73.9486777
MLS Listing,,Condo/Co-op,300 E 40th St Unit 5J,New York,NY,10016,1295000,2,1,Middle East Side,1070,,1967,18,1210,,Active,,,http://www.redfin.com/NY/New-York/300-E-40th-St-10016/home/45198115,REBNY,DEGI4051883,N,Y,40.7480655,-73.972862
MLS Listing,,Condo/Co-op,160 W 77th St Unit 4C,New York,NY,10024,1395000,2,2,Upper West Side,,,1925,18,,,Active,,,http://www.redfin.com/NY/New-York/160-W-77th-St-10024/home/147794678,REBNY,DEGI4053627,N,Y,40.7813716,-73.9786411
MLS Listing,,Condo/Co-op,850 Metropolitan Ave Unit 4F,Brooklyn,NY,11211,1427000,2,1,East Williamsburg,1153,,,18,1238,,Active,,,http://www.redfin.com/NY/Brooklyn/850-Metropolitan-Ave-11211/home/170163054,REBNY,RENY106883,N,Y,40.7144391,-73.94085
MLS Listing,,Condo/Co-op,45 Oceana Dr Ph 1B,Brooklyn,NY,11235,1270000,2,2,Brooklyn,1406,,2003,27,903,,Active,,,http://www.redfin.com/NY/Brooklyn/45-Oceana-Dr-E-11235/unit-1B/home/40638728,BNYMLS,435422,N,Y,40.5775549,-73.9577088
MLS Listing,,Condo/Co-op,48 -21 5th St Unit 1B,Queens,NY,11101,1495000,2,2,Long Island City,1268,,2005,30,1179,,Active,,,http://www.redfin.com/NY/Long-Island-City/48-5th-St-11101/home/170106536,REBNY,DEGI4046794,N,Y,40.7445449,-73.9559838
MLS Listing,,Condo/Co-op,199 Bowery Unit 4A,New York,NY,10003,1375000,2,2,Soho,911,,2000,30,1509,,Active,,,http://www.redfin.com/NY/New-York/199-Bowery-10002/home/45138120,REBNY,DEGI4049991,N,Y,40.7209818,-73.9931495
MLS Listing,,Multi-Family (2-4 Unit),718 49 St,Brooklyn,NY,11220,1425888,2,5.5,Brooklyn,2060,2003,1899,31,692,,Active,January-18-2020 12:00 PM,January-18-2020 02:00 PM,http://www.redfin.com/NY/Brooklyn/718-49th-St-11220/home/40692548,BNYMLS,435351,N,Y,40.642511,-74.004968
MLS Listing,,Condo/Co-op,340 E 80th St Unit 6B,New York,NY,10021,1425000,2,2,Upper East Side,,,1961,32,,,Active,,,http://www.redfin.com/NY/New-York/340-E-80th-St-10075/home/45336181,REBNY,DEGI4047428,N,Y,40.7730858,-73.9528703
