SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,Unit at 87 Columbia Hts,Brooklyn,NY,11201,650000,1,1,Brooklyn Heights,,,,1,,,Active,,,http://www.redfin.com/NY/Brooklyn/87-Columbia-Hts-11201/home/170273930,REBNY,KWNY239302,N,Y,40.7000795,-73.9951466
MLS Listing,,Condo/Co-op,120 Riverside Blvd Unit 15C,New York,NY,10069,650000,0,1,New York,551,,2004,2,1180,733,Active,,,http://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-15C/home/45137269,HGMLS,6003680,N,Y,40.7763767,-73.9891093
MLS Listing,,Condo/Co-op,Unit at 333 E 53rd St,New York,NY,10022,685000,1,1,Middle East Side,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/333-E-53rd-St-10022/home/45210024,REBNY,NEXT136664,N,Y,40.7563215,-73.9656283
MLS Listing,,Condo/Co-op,Unit at 311 E 38th St,New York,NY,10016,650000,0,0.5,Murray Hill Kips Bay,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/311-E-38th-St-10016/home/170268270,REBNY,UCOM1865359,N,Y,40.7472525,-73.973252
MLS Listing,,Vacant Land,75 Groton St,Staten Island,NY,10312,670000,0,,Eltingville,,6800,,3,,,Active,,,http://www.redfin.com/NY/Staten-Island/75-Groton-St-10312/home/56030362,SIBORMLS,1134452,N,Y,40.5364368,-74.1498929
MLS Listing,,Condo/Co-op,Unit at 42 -14 Crescent St,Queens,NY,11101,670000,1,1,Long Island City,,,,3,,,Active,,,http://www.redfin.com/NY/Long-Island-City/42-Crescent-St-11101/home/170267401,REBNY,MNSM1865332,N,Y,40.7504388,-73.9407134
MLS Listing,,Condo/Co-op,Unit at 1 Bay Club Dr,Queens,NY,11360,699000,1,1,Bay Terrace,,,,3,,,Active,,,http://www.redfin.com/NY/Bayside/1-Bay-Club-Dr-11360/home/20841307,REBNY,UCOM1865318,N,Y,40.7784405,-73.7804294
MLS Listing,,Condo/Co-op,Unit at 1060 Park Ave,New York,NY,10128,650000,1,1,Upper East Side,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/1060-Park-Ave-10128/home/45160130,REBNY,BHSR20007706,N,Y,40.7812136,-73.9570373
MLS Listing,,Condo/Co-op,Unit at 76 -15 35th Ave,Queens,NY,11372,670000,1,1,Jackson Heights,,,,4,,,Active,,,http://www.redfin.com/NY/Flushing/7615-35th-Ave-11372/home/20936448,REBNY,BOND1613677,N,Y,40.7515422,-73.8898496
MLS Listing,,Condo/Co-op,Unit at 227 W 11th St,New York,NY,10014,699000,1,1,West Village,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/227-W-11th-St-10014/home/170241440,REBNY,DEGI4070333,N,Y,40.7365354,-74.0024921
MLS Listing,,Condo/Co-op,Unit at 360 E 72nd St,New York,NY,10021,675000,0,1,Upper East Side,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/360-E-72nd-St-10021/home/170235658,REBNY,DEGI4070017,N,Y,40.7675144,-73.9566011
MLS Listing,,Condo/Co-op,Unit at 205 W End Ave,New York,NY,10023,650000,0,1,Upper West Side,,,,4,,,Active,,,http://www.redfin.com/NY/New-York/205-W-End-Ave-10023/home/63690698,REBNY,BHSR19987474,N,Y,40.778545,-73.9864464
