SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,826 E 57 St,Brooklyn,NY,11234,670000,3,2.5,Brooklyn,1116,1800,1945,259,600,,Active,,,http://www.redfin.com/NY/Brooklyn/826-E-57th-St-11234/home/40876962,BNYMLS,429396,N,Y,40.6326045,-73.9217841
MLS Listing,,Single Family Residential,461 Woodrow Rd,Staten Island,NY,10312,689000,3,4,Annandale,1874,3078,2007,1,368,,Active,,,http://www.redfin.com/NY/Staten-Island/461-Woodrow-Rd-10312/home/56121125,SIBORMLS,1134817,N,Y,40.554092,-74.18486
MLS Listing,,Townhouse,77-26 62 St,Glendale,NY,11385,659000,3,1.5,Glendale,,2000,1925,1,,,Active,January-19-2020 01:00 PM,January-19-2020 03:00 PM,http://www.redfin.com/NY/Flushing/77-26-62nd-St-11385/home/20878520,MLSLI,3191216,N,Y,40.696802,-73.892837
MLS Listing,,Townhouse,32-34 203 St,Bayside,NY,11361,699000,3,1,Bayside,,1958,1920,2,,,Active,,,http://www.redfin.com/NY/Flushing/32-34-203rd-St-11361/home/20833658,MLSLI,3191126,N,Y,40.769478,-73.786481
MLS Listing,,Condo/Co-op,844 Dean Ave Unit 844-1,Bronx,NY,10465,699000,3,2,Bronx,1400,,2008,3,499,,Active,,,http://www.redfin.com/NY/The-Bronx/844-Dean-Ave-10465/unit-844-1/home/44599913,HGMLS,6003382,N,Y,40.8331107,-73.8161084
MLS Listing,,Single Family Residential,338 Delmar Ave,Staten Island,NY,10312,675000,3,2,Huguenot,1960,6000,1975,3,344,,Active,,,http://www.redfin.com/NY/Staten-Island/338-Delmar-Ave-10312/home/92333758,SIBORMLS,1134778,N,Y,40.5382622,-74.1893913
MLS Listing,,Single Family Residential,1336 E 48 St,Flatlands,NY,11234,689000,3,2.5,Flatlands,1232,2500,1930,3,559,,Active,,,http://www.redfin.com/NY/Brooklyn/1336-E-48th-St-11234/home/40877242,MLSLI,3190783,N,Y,40.6285211,-73.9300922
MLS Listing,,Single Family Residential,7204 Avenue T,Brooklyn,NY,11234,675000,3,1.5,Brooklyn,1368,2448,1960,4,493,,Active,,,http://www.redfin.com/NY/Brooklyn/7204-Avenue-T-11234/home/40899315,BNYMLS,435825,N,Y,40.621719,-73.907983
MLS Listing,,Townhouse,35 Evan Pl,Staten Island,NY,10312,673000,3,2,Annandale,2160,3000,1981,4,312,,Active,,,http://www.redfin.com/NY/Staten-Island/35-Evan-Pl-10312/home/56078862,SIBORMLS,1134746,N,Y,40.553525,-74.183396
MLS Listing,,Townhouse,50 Blythe Pl,Staten Island,NY,10306,699900,3,2,Richmond Town,2266,3564,1986,4,309,10,Active,,,http://www.redfin.com/NY/Staten-Island/50-Blythe-Pl-10306/home/56066028,SIBORMLS,1134744,N,Y,40.5638432,-74.1408558
