SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),665 Hendrix St,E. New York,NY,11207,699000,6,3,E. New York,,2000,1901,2,,,Active,,,http://www.redfin.com/NY/Brooklyn/665-Hendrix-St-11207/home/40762113,MLSLI,3191173,N,Y,40.6652385,-73.887239
MLS Listing,,Single Family Residential,134-13 102nd Ave,Richmond Hill,NY,11419,699000,6,3,Richmond Hill,1392,2500,1915,2,502,,Active,,,http://www.redfin.com/NY/Jamaica/134-13-102nd-Ave-11419/home/20770296,MLSLI,3191072,N,Y,40.6930672,-73.812844
MLS Listing,,Townhouse,305 York Ave,Staten Island,NY,10301,680000,8,4,New Brighton,2325,2280,1899,3,292,,Active,,,http://www.redfin.com/NY/Staten-Island/305-York-Ave-10301/home/56134716,SIBORMLS,1134780,N,Y,40.6389048,-74.0880004
MLS Listing,,Single Family Residential,114-21 211th St,Jamaica,NY,11412,655000,5,2,Jamaica,,3000,1950,3,,,Active,January-13-2020 02:00 PM,January-13-2020 05:00 PM,http://www.redfin.com/NY/Jamaica/114-21-211th-St-11411/home/20738427,MLSLI,3190893,N,Y,40.7021609,-73.743578
MLS Listing,,Single Family Residential,9415 131,Richmond Hill S.,NY,11419,671000,4,1,Richmond Hill S.,,2680,1920,4,,,Active,,,http://www.redfin.com/NY/Jamaica/94-15-131st-St-11419/home/20774394,MLSLI,3190634,N,Y,40.695813,-73.817433
MLS Listing,,Multi-Family (2-4 Unit),710 E 218th St,Bronx,NY,10467,660000,6,4,Bronx,1672,2857,1915,4,395,,Active,,,http://www.redfin.com/NY/The-Bronx/710-E-218th-St-10467/home/44793683,HGMLS,6002958,N,Y,40.8825418,-73.862696
MLS Listing,,Multi-Family (2-4 Unit),3223 Grace Ave,Bronx,NY,10469,660000,5,2,Bronx,1760,1899,1965,5,375,,Active,,,http://www.redfin.com/NY/The-Bronx/3223-Grace-Ave-10469/home/44789627,HGMLS,6002543,N,Y,40.8757908,-73.8380813
MLS Listing,,Townhouse,966 Clove Rd Unit J,Staten Island,NY,10301,650000,4,2,Clove Lake,1440,1328,1996,5,451,195,Active,,,http://www.redfin.com/NY/Staten-Island/966-Clove-Rd-10301/unit-J/home/148264570,SIBORMLS,1134716,N,Y,40.620478,-74.110926
MLS Listing,,Single Family Residential,139-36 230th Pl,Laurelton,NY,11413,699000,5,3,Laurelton,,4000,1940,5,,,Active,,,http://www.redfin.com/NY/Jamaica/139-36-230th-Pl-11413/home/20691521,MLSLI,3190220,N,Y,40.6682307,-73.7445449
MLS Listing,,Multi-Family (2-4 Unit),13-53 Pinson St,Far Rockaway,NY,11691,667777,9,6,Far Rockaway,,3534,2006,5,,,Active,,,http://www.redfin.com/NY/Far-Rockaway/13-53-Pinson-St-11691/home/20639895,MLSLI,3190171,N,Y,40.6070395,-73.7557069
MLS Listing,,Single Family Residential,194-38 113th Rd,St. Albans,NY,11412,650000,5,4,Jamaica,1300,3000,1930,6,500,,Active,,,http://www.redfin.com/NY/Jamaica/194-38-113th-Rd-11412/home/20742181,MLSLI,3189987,N,Y,40.699324,-73.759317
MLS Listing,,Multi-Family (2-4 Unit),220-24 Hempstead Ave,Queens Village,NY,11429,695000,4,3,Queens Village,,1359,1925,6,,,Active,,,http://www.redfin.com/NY/Jamaica/220-24-Hempstead-Ave-11429/home/170225279,MLSLI,3189960,N,Y,40.7124769,-73.7332662
MLS Listing,,Multi-Family (2-4 Unit),220-22 Hempstead Ave,Queens Village,NY,11429,695000,4,3,Queens Village,,1359,1925,6,,,Active,,,http://www.redfin.com/NY/Unknown/220-22-Hempstead-Ave-11429/home/112981501,MLSLI,3189929,N,Y,40.712402,-73.733346
MLS Listing,,Multi-Family (2-4 Unit),686 E 223rd St Unit A,Bronx,NY,10466,675000,6,2,Bronx,1524,1855,1901,6,443,,Active,,,http://www.redfin.com/NY/The-Bronx/686-E-223rd-St-10466/unit-A/home/44747483,HGMLS,6000191,N,Y,40.8864929,-73.8619119
MLS Listing,,Multi-Family (2-4 Unit),235-09 Bentley Rd,Jamaica,NY,11422,699000,6,4,Jamaica,,3000,2003,7,,,Active,January-19-2020 01:00 PM,January-19-2020 03:00 PM,http://www.redfin.com/NY/Jamaica/235-09-Bentley-Rd-11422/home/20687663,MLSLI,3189596,N,Y,40.654412,-73.747263
MLS Listing,,Single Family Residential,362 Brehaut Ave,Staten Island,NY,10307,699000,5,2,Tottenville,880,6440,1920,7,794,,Active,,,http://www.redfin.com/NY/Staten-Island/362-Brehaut-Ave-10307/home/56071433,SIBORMLS,1134615,N,Y,40.5105045,-74.2383968
MLS Listing,,Single Family Residential,135 Cannon Ave,Staten Island,NY,10314,679000,5,4,Travis,1920,9105,1960,7,354,,Active,,,http://www.redfin.com/NY/Staten-Island/135-Cannon-Ave-10314/home/56098520,SIBORMLS,1134614,N,Y,40.5948964,-74.189431
MLS Listing,,Multi-Family (2-4 Unit),245-37 147th Ave,Jamaica,NY,11422,699999,4,3,Rosedale,,2701,1945,7,,,Active,,,http://www.redfin.com/NY/Jamaica/245-37-147th-Ave-11422/home/20684926,MLSLI,3189445,N,Y,40.657504,-73.73893
MLS Listing,,Single Family Residential,1595 E 45th St,Brooklyn,NY,11234,699000,4,2.5,Flatlands,1608,3219,1925,10,435,,Active,,,http://www.redfin.com/NY/Brooklyn/1595-E-45th-St-11234/home/40880255,MLSLI,3189003,N,Y,40.6217598,-73.9317685
MLS Listing,,Multi-Family (2-4 Unit),114-17 167th St,Jamaica,NY,11434,669000,6,3,Jamaica,,4000,2007,11,,,Active,,,http://www.redfin.com/NY/Jamaica/114-17-167th-St-11434/home/20710175,MLSLI,3188770,N,Y,40.6898615,-73.7818762
MLS Listing,,Townhouse,446 Lincoln Ave,Brooklyn,NY,11208,650000,4,3,City Line,,1500,1910,11,,,Active,January-18-2020 12:00 PM,January-18-2020 04:00 PM,http://www.redfin.com/NY/Brooklyn/446-Lincoln-Ave-11208/home/40764121,MLSLI,3188647,N,Y,40.679116,-73.868456
MLS Listing,,Single Family Residential,,Springfield Gdns,NY,11413,659000,4,2,Springfield Gdns,,3700,1950,11,,,Active,,,http://www.redfin.com/NY/Jamaica/Undisclosed-address-11413/home/20696856,MLSLI,3188605,N,Y,40.681965,-73.743643
MLS Listing,,Multi-Family (2-4 Unit),1062 Walton Ave,Bronx,NY,10452,699770,12,6,Bronx,3150,2000,1899,11,222,,Active,,,http://www.redfin.com/NY/The-Bronx/1062-Walton-Ave-10452/home/44715760,MLSLI,3188575,N,Y,40.831683,-73.92111
MLS Listing,,Single Family Residential,1633 St. Peters,Bronx,NY,10461,650000,5,3,Bronx,1804,2566,1910,12,360,,Active,,,http://www.redfin.com/NY/The-Bronx/1633-St-Peters-Ave-10461/home/44788930,MLSLI,3188370,N,Y,40.8412843,-73.8488671
MLS Listing,,Multi-Family (2-4 Unit),109-17 153rd St,Jamaica,NY,11433,650000,5,4,Jamaica,,1396,2004,14,,,Active,,,http://www.redfin.com/NY/Jamaica/109-17-153rd-St-11433/home/20641204,MLSLI,3188206,N,Y,40.69159,-73.796677
MLS Listing,,Single Family Residential,878 E 37 St,Brooklyn,NY,11210,680000,5,1.75,Brooklyn,1450,2300,1935,14,469,,Active,,,http://www.redfin.com/NY/Brooklyn/878-E-37th-St-11210/home/40784107,BNYMLS,435567,N,Y,40.6354744,-73.9414087
MLS Listing,,Single Family Residential,16 Longdale St,Staten Island,NY,10314,675000,5,3,Annandale,1432,2574,1975,14,471,,Active,,,http://www.redfin.com/NY/Staten-Island/16-Longdale-St-10314/home/56016314,SIBORMLS,1134484,N,Y,40.618245,-74.164255
MLS Listing,,Multi-Family (2-4 Unit),91-19 182nd St,Hollis,NY,11423,700000,4,2,Hollis,,1800,1920,14,,,Active,,,http://www.redfin.com/NY/Jamaica/91-19-182nd-St-11423/home/20764640,MLSLI,3188073,N,Y,40.70941,-73.7789899
MLS Listing,,Multi-Family (2-4 Unit),6255 Decosta Ave,Arverne,NY,11692,699000,6,3,Arverne,2200,2200,2020,16,318,,Active,,,http://www.redfin.com/NY/Queens/6255-De-Costa-Ave-11692/home/170173107,MLSLI,3187931,N,Y,40.5984082,-73.7957168
MLS Listing,,Single Family Residential,211-15 90th Ct,Queens Village,NY,11428,669000,4,3,Queens Village,,4444,1940,17,,,Active,,,http://www.redfin.com/NY/Queens-Village/21115-90th-Ct-11428/home/20743990,MLSLI,3187884,N,Y,40.720021,-73.751498
MLS Listing,,Multi-Family (2-4 Unit),301 Schenck Ave,Brooklyn,NY,11207,659000,5,2,East New York,2280,2613,1901,17,289,,Active,,,http://www.redfin.com/NY/Brooklyn/301-Schenck-Ave-11207/home/28561970,MLSLI,3187843,N,Y,40.6734269,-73.8884101
MLS Listing,,Single Family Residential,254-11 82nd Dr,Floral Park,NY,11004,699000,4,2,Floral Park,,4000,1945,17,,,Active,,,http://www.redfin.com/NY/Glen-Oaks/254-11-82nd-Dr-11004/home/20792619,MLSLI,3187783,N,Y,40.738856,-73.714625
