SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,604 Quincy St #1,Brooklyn,NY,11221,1380000,3,2.5,604 Quincy St,1766,1476,1899,84,781,,Active,,,http://www.redfin.com/NY/Brooklyn/604-Quincy-St-11221/unit-1/home/169511183,MLSLI,3174494,N,Y,40.6884259,-73.9364028
MLS Listing,,Multi-Family (2-4 Unit),2680 E 65 St,Brooklyn,NY,11234,1299000,4,3,Brooklyn,2616,4200,1960,1,497,,Active,,,http://www.redfin.com/NY/Brooklyn/2680-E-65th-St-11234/home/40906036,BNYMLS,435890,N,Y,40.606928,-73.9114799
MLS Listing,,Multi-Family (2-4 Unit),127-06 89th Ave,Richmond Hill,NY,11418,1250000,4,3,Richmond Hill,,2576,1925,1,,,Active,,,http://www.redfin.com/NY/Jamaica/127-06-89th-Ave-11418/home/20772172,MLSLI,3191253,N,Y,40.699046,-73.822594
MLS Listing,,Condo/Co-op,1638 Eighth Ave Unit 2J,Brooklyn,NY,11215,1325000,3,2,Park Slope,,,2010,1,,,Active,,,http://www.redfin.com/NY/Brooklyn/1638-8th-Ave-11215/home/40922745,REBNY,CORC5962447,N,Y,40.6608098,-73.9840589
MLS Listing,,Multi-Family (2-4 Unit),142 95 St,Brooklyn,NY,11209,1325000,4,2,Brooklyn,1550,2042,,3,855,,Active,January-18-2020 01:00 PM,January-18-2020 03:00 PM,http://www.redfin.com/NY/Brooklyn/142-95th-St-11209/home/40820835,BNYMLS,435857,N,Y,40.616739,-74.036913
MLS Listing,,Condo/Co-op,57 Decatur St Unit GARDEN,Brooklyn,NY,11216,1319000,3,2.5,Brooklyn,1734,,,4,761,,Active,,,http://www.redfin.com/NY/Brooklyn/57-Decatur-St-11216/home/170240625,REBNY,DEGI4068751,N,Y,40.6807689,-73.9412489
MLS Listing,,Condo/Co-op,301 E 64th St Unit 15B,New York,NY,10065,1500000,3,2,Upper East Side,,,1963,4,,,Active,,,http://www.redfin.com/NY/New-York/301-E-64th-St-10065/home/63689180,REBNY,DEGI4070021,N,Y,40.7637569,-73.9616521
MLS Listing,,Condo/Co-op,575 Main St #509,Roosevelt Island,NY,10044,1375000,3,3,Roosevelt Island,,,1975,5,,,Active,,,http://www.redfin.com/NY/New-York/575-Main-St-10044/home/115832631,REBNY,UCOM1495203,N,Y,40.762588,-73.9496091
MLS Listing,,Multi-Family (2-4 Unit),2262 64 St,Brooklyn,NY,11204,1289000,4,2.75,Brooklyn,1952,2000,1925,5,660,,Active,,,http://www.redfin.com/NY/Brooklyn/2262-64th-St-11204/home/40835712,BNYMLS,435740,N,Y,40.613302,-73.979395
MLS Listing,,Condo/Co-op,444 E 86th St Unit 16G,New York,NY,10028,1320000,3,2,Upper East Side,,,1974,5,,,Active,,,http://www.redfin.com/NY/New-York/444-E-86th-St-10028/home/160771083,REBNY,ASHW2865650,N,Y,40.7759725,-73.9478532
MLS Listing,,Single Family Residential,28-35 Corporal Kennedy St,Bayside,NY,11360,1295000,4,3,Bayside,,4550,1950,7,,,Active,,,http://www.redfin.com/NY/Flushing/28-35-Corporal-Kennedy-St-11360/home/20837528,MLSLI,3189708,N,Y,40.774185,-73.780979
MLS Listing,,Townhouse,67-46 Fleet St,Forest Hills,NY,11375,1258000,3,2.5,Forest Hills,,2100,1930,7,,,Active,January-19-2020 01:00 PM,January-19-2020 03:00 PM,http://www.redfin.com/NY/Flushing/67-46-Fleet-St-11375/home/20891098,MLSLI,3189707,N,Y,40.7192952,-73.8552418
MLS Listing,,Single Family Residential,50-15 230 St,Bayside,NY,11364,1499900,3,3,Bayside,,7060,1960,9,,,Active,,,http://www.redfin.com/NY/Flushing/50-15-230th-St-11364/home/20811719,MLSLI,3189302,N,Y,40.757439,-73.752417
MLS Listing,,Multi-Family (2-4 Unit),64-12 Asquith Cres,Rego Park,NY,11374,1495000,4,3,The Crescents,2340,4000,1942,11,639,,Active,,,http://www.redfin.com/NY/Flushing/64-12-Asquith-Cres-11374/home/20894114,MLSLI,3188865,N,Y,40.722816,-73.860922
MLS Listing,,Single Family Residential,66-12 53rd Ave,Maspeth,NY,11378,1298000,4,2.5,Maspeth,,2185,1940,11,,,Active,January-19-2020 12:30 PM,January-19-2020 02:30 PM,http://www.redfin.com/NY/Flushing/66-12-53rd-Ave-11378/home/20910393,MLSLI,3188806,N,Y,40.731169,-73.898701
MLS Listing,,Condo/Co-op,40-28 College Point Blvd #1001,Flushing,NY,11354,1498000,3,3,Skyview Parc,1653,,2013,12,906,1400,Active,,,http://www.redfin.com/NY/Flushing/4028-College-Point-Blvd-11354/unit-1001/home/40222810,MLSLI,3188415,N,Y,40.7582899,-73.8343
MLS Listing,,Multi-Family (2-4 Unit),223 Chauncey St,Brooklyn,NY,11233,1398000,3,4,Bedford Stuyvesant,,,,13,,,Active,,,http://www.redfin.com/NY/Brooklyn/223-Chauncey-St-11233/home/40724069,REBNY,HALS19907290,N,Y,40.6809442,-73.9261147
MLS Listing,,Condo/Co-op,107-40 Queens Blvd Unit 8E-8F,Forest Hills,NY,11375,1298000,3,3,Lane Towers,2150,,1965,14,604,,Active,,,http://www.redfin.com/NY/Forest-Hills/10740-Queens-Blvd-11375/unit-8E-8F/home/170175385,MLSLI,3188094,N,Y,40.7215736,-73.8448347
MLS Listing,,Condo/Co-op,725 Riverside Dr Unit 5A,New York,NY,10031,1499000,3,2.5,Hamilton Heights,1812,,1912,18,827,,Active,,,http://www.redfin.com/NY/New-York/725-Riverside-Dr-10031/home/45196768,REBNY,UCOM747867,N,Y,40.829971,-73.949448
MLS Listing,,Single Family Residential,75-27 175th St,Fresh Meadows,NY,11366,1275000,4,3.5,Fresh Meadows,,4000,1940,18,,,Active,January-19-2020 12:00 PM,January-19-2020 03:00 PM,http://www.redfin.com/NY/Fresh-Meadows/75-27-175th-St-11366/home/20815896,MLSLI,3187685,N,Y,40.727266,-73.794373
MLS Listing,,Single Family Residential,1079 79 St,Brooklyn,NY,11228,1488000,3,2.25,Brooklyn,2000,2500,1924,18,744,,Active,,,http://www.redfin.com/NY/Brooklyn/1079-79th-St-11228/home/40816421,BNYMLS,435530,N,Y,40.620941,-74.014232
MLS Listing,,Condo/Co-op,310 W 114th St #3,New York,NY,10026,1445000,3,2.5,West Harlem,1475,,2016,18,980,,Active,,,http://www.redfin.com/NY/New-York/310-W-114th-St-10026/home/114671192,REBNY,ISEN1539252,N,Y,40.803267,-73.957293
MLS Listing,,Condo/Co-op,25 -58 Crescent St #2,Queens,NY,11102,1268000,4,3,Astoria,1232,,,18,1029,,Active,,,http://www.redfin.com/NY/Long-Island-City/25-26-Crescent-St-11102/home/170163077,REBNY,BOUK188911,N,Y,40.7724543,-73.9221837
MLS Listing,,Single Family Residential,1936 E 23 St,Brooklyn,NY,11229,1299000,3,2.5,Brooklyn,1762,2650,1925,20,737,,Active,,,http://www.redfin.com/NY/Brooklyn/1936-E-23rd-St-11229/home/40860265,BNYMLS,435509,N,Y,40.6034282,-73.9494719
MLS Listing,,Single Family Residential,358 Sleight Ave,Staten Island,NY,10307,1250000,4,4,Tottenville,2449,5000,2009,21,510,,Active,January-19-2020 12:00 PM,January-19-2020 02:00 PM,http://www.redfin.com/NY/Staten-Island/358-Sleight-Ave-10307/home/56102431,SIBORMLS,1134439,N,Y,40.5085987,-74.2419824
MLS Listing,,Single Family Residential,198-14 Epsom Course Crse,Hollis,NY,11423,1359000,4,3.5,Hollis,,4239,1930,21,,,Active,,,http://www.redfin.com/NY/HOLLIS/19814-EPSOM-CRSE-11423/home/20753482,MLSLI,3187480,N,Y,40.724235,-73.767866
MLS Listing,,Single Family Residential,7723 20 Ave,Brooklyn,NY,11214,1288000,3,2,Brooklyn,1676,2500,1920,21,768,,Active,,,http://www.redfin.com/NY/Brooklyn/7723-20th-Ave-11214/home/40826494,BNYMLS,435504,N,Y,40.6090789,-73.9932298
MLS Listing,,Single Family Residential,143-03 11th Ave,Malba,NY,11357,1500000,3,3.5,Malba,3600,4100,1960,21,417,,Active,January-18-2020 01:00 PM,January-18-2020 03:00 PM,http://www.redfin.com/NY/Flushing/143-03-11th-Ave-11357/home/20867824,MLSLI,3187379,N,Y,40.789206,-73.826064
MLS Listing,,Single Family Residential,29 Michael Loop,Staten Island,NY,10301,1275000,4,4,Emerson Hill,2800,5700,2001,24,455,65,Active,,,http://www.redfin.com/NY/Staten-Island/29-Michael-Loop-10301/home/56110541,SIBORMLS,1134417,N,Y,40.6081976,-74.0985543
