SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,405 E 63 St Unit 11B,New York,NY,10065,450000,0,1,Lenox Hill,,,1957,76,,,Active,,,http://www.redfin.com/NY/New-York/405-E-63rd-St-10065/unit-11B/home/167422863,MLSLI,3176561,N,Y,40.7619643,-73.9593562
MLS Listing,,Single Family Residential,130-22 218 St,Laurelton,NY,11413,450000,3,1,Laurelton,,4000,1950,1,,,Active,,,http://www.redfin.com/NY/Jamaica/130-22-218th-St-11413/home/20697773,MLSLI,3191346,N,Y,40.6844139,-73.748956
MLS Listing,,Condo/Co-op,302 96th St Unit 5P,Brooklyn,NY,11209,469990,2,1,Brooklyn,850,,,1,553,,Active,,,http://www.redfin.com/NY/Brooklyn/302-96th-St-11209/unit-5P/home/40651862,BNYMLS,435888,N,Y,40.61593,-74.0335829
MLS Listing,,Single Family Residential,744 Barlow Ave,Staten Island,NY,10312,459999,2,2,Eltingville,1024,954,1991,1,449,,Active,,,http://www.redfin.com/NY/Staten-Island/744-Barlow-Ave-10312/home/56023777,SIBORMLS,1134801,N,Y,40.556239,-74.173265
MLS Listing,,Single Family Residential,187-24 Tioga Dr,St. Albans,NY,11412,475000,3,1.5,St. Albans,,3000,1940,2,,,Active,,,http://www.redfin.com/NY/Jamaica/187-24-Tioga-Dr-11412/home/20754789,MLSLI,3191120,N,Y,40.694194,-73.765463
MLS Listing,,Single Family Residential,116-52 233rd St,Cambria Heights,NY,11411,469900,4,1,Cambria Heights,1020,4000,1950,3,461,,Active,,,http://www.redfin.com/NY/Jamaica/116-52-233rd-St-11411/home/20728068,MLSLI,3191020,N,Y,40.6920657,-73.7288229
MLS Listing,,Condo/Co-op,Unit at 201 E 37th St,New York,NY,10016,475000,1,1,Middle East Side,,,,3,,,Active,,,http://www.redfin.com/NY/New-York/201-E-37th-St-10016/home/45336605,REBNY,DEGI4072036,N,Y,40.7476363,-73.9763459
MLS Listing,,Condo/Co-op,215 Hart Blvd Unit 2 L,Staten Island,NY,10301,460000,2,2,Silver Lake,1145,1145,1931,3,402,583,Active,,,http://www.redfin.com/NY/Staten-Island/215-Hart-Blvd-10301/unit-2L/home/56096778,SIBORMLS,1134760,N,Y,40.6299335,-74.0999243
MLS Listing,,Condo/Co-op,3016 E Brighton 5 St Unit 1B,Brooklyn,NY,11235,469000,1,1,Brooklyn,713,,2019,3,658,,Active,,,http://www.redfin.com/NY/Brooklyn/3016-Brighton-5th-St-11235/unit-1B/home/170264511,BNYMLS,435837,N,Y,40.5789422,-73.9632143
MLS Listing,,Single Family Residential,91-10 211th Pl,Queens Village,NY,11428,475000,3,1,Queens Village,,2673,1940,4,,,Active,,,http://www.redfin.com/NY/Queens-Village/91-10-211th-Pl-11428/home/20747431,MLSLI,3190721,N,Y,40.719049,-73.750727
MLS Listing,,Single Family Residential,111-63 178th Pl,Jamaica,NY,11433,475000,3,2,St. Albans,,4000,1940,4,,,Active,January-25-2020 01:00 PM,January-25-2020 03:00 PM,http://www.redfin.com/NY/Jamaica/111-63-178th-Pl-11433/home/20755069,MLSLI,3190695,N,Y,40.69692,-73.773126
MLS Listing,,Multi-Family (2-4 Unit),1451 Loring Ave,Brooklyn,NY,11208,459900,3,2,Brooklyn,,2000,1930,4,,,Active,,,http://www.redfin.com/NY/Brooklyn/1451-Loring-Ave-11208/home/22200887,MLSLI,3190688,N,Y,40.66864,-73.8576883
MLS Listing,,Condo/Co-op,227 Surf Dr #138,Bronx,NY,10473,475000,3,2,Bronx,1311,,2007,4,362,494,Active,,,http://www.redfin.com/NY/The-Bronx/227-Surf-Dr-10473/unit-138/home/44805876,HGMLS,6003001,N,Y,40.8048454,-73.8516312
MLS Listing,,Condo/Co-op,33-65 14th St Unit 8c,Queens,NY,11106,450000,2,1,Off Island,1200,66397,1958,4,375,788,Active,,,http://www.redfin.com/NY/Long-Island-City/33-65-14th-St-11106/unit-8c/home/170242123,SIBORMLS,1134741,N,Y,40.7636271,-73.9349082
MLS Listing,,Condo/Co-op,Unit at 345 W 145th St,New York,NY,10031,469000,1,1,Hamilton Heights,,,,5,,,Active,,,http://www.redfin.com/NY/New-York/343-W-145th-St-10031/home/45169741,REBNY,RUTE1858148,N,Y,40.8239168,-73.9440961
MLS Listing,,Condo/Co-op,105-33 66th Ave Unit 6f,Forest Hills,NY,11375,459000,2,1,Verona,,,1950,5,,,Active,,,http://www.redfin.com/NY/Forest-Hills/105-33-66th-Ave-11375/unit-6f/home/170233203,MLSLI,3190423,N,Y,40.7301754,-73.8490511
MLS Listing,,Townhouse,1146 E 213th St,Bronx,NY,10469,474900,3,1.5,Bronx,1018,1785,1945,5,467,,Active,,,http://www.redfin.com/NY/The-Bronx/1146-E-213th-St-10469/home/44736874,HGMLS,6002303,N,Y,40.8755122,-73.8529213
MLS Listing,,Single Family Residential,151 Broadway,Staten Island,NY,10310,459000,3,2,West Brighton,1944,1978,2000,5,236,,Active,,,http://www.redfin.com/NY/Staten-Island/151-Broadway-10310/home/56096138,SIBORMLS,1134695,N,Y,40.637707,-74.117319
MLS Listing,,Condo/Co-op,Unit at 328 E 73rd St,New York,NY,10021,459000,1,1,Upper East Side,,,,6,,,Active,,,http://www.redfin.com/NY/New-York/328-E-73rd-St-10021/home/112842851,REBNY,DEGI4062760,N,Y,40.768668,-73.956551
MLS Listing,,Single Family Residential,28 Larch Ct,Staten Island,NY,10309,469900,3,2,Rossville,1188,1440,1984,6,396,180,Active,,,http://www.redfin.com/NY/Staten-Island/28-Larch-Ct-10309/unit-556/home/56056135,SIBORMLS,1134668,N,Y,40.5500997,-74.2120808
MLS Listing,,Single Family Residential,116-46 128th St,S. Ozone Park,NY,11420,469000,3,2,S. Ozone Park,,2000,1920,6,,,Active,,,http://www.redfin.com/NY/Jamaica/116-46-128th-St-11420/home/20721932,MLSLI,3189901,N,Y,40.676155,-73.810496
MLS Listing,,Condo/Co-op,Unit at 220 E 57th St,New York,NY,10022,469000,0,1,Middle East Side,,,,6,,,Active,,,http://www.redfin.com/NY/New-York/220-E-57th-St-10022/home/170224254,REBNY,COSM1018,N,Y,40.7596553,-73.9668231
MLS Listing,,Single Family Residential,142-09 184th St,Springfield Gdns,NY,11413,475000,3,2,Springfield Gdns,,3500,1940,6,,,Active,,,http://www.redfin.com/NY/Jamaica/142-09-184th-St-11413/home/20695971,MLSLI,3189849,N,Y,40.669021,-73.759326
MLS Listing,,Vacant Land,0 Corson Ave,Staten Island,NY,10301,474000,0,,St. George,,7500,,7,,,Active,,,http://www.redfin.com/NY/Staten-Island/Corson-Ave-10301/home/56029333,SIBORMLS,1134639,N,Y,40.637722,-74.084242
MLS Listing,,Single Family Residential,205 Maple Pkwy,Staten Island,NY,10303,469000,3,2,Mariners Harbor,1218,2496,2002,7,385,,Active,,,http://www.redfin.com/NY/Staten-Island/205-Maple-Pkwy-10303/home/56089649,SIBORMLS,1134631,N,Y,40.6282629,-74.156229
MLS Listing,,Condo/Co-op,130-14 60 Ave Unit 1 C,Flushing,NY,11355,450000,2,2,Parc View,870,,1988,7,517,516,Active,,,http://www.redfin.com/NY/Flushing/71-01-60th-Ave-11378/unit-1C/home/20829046,MLSLI,3189515,N,Y,40.723476,-73.888814
MLS Listing,,Single Family Residential,134-20 225th St,Laurelton,NY,11413,465000,4,2.5,Laurelton,,6360,1930,9,,,Active,,,http://www.redfin.com/NY/Jamaica/134-20-225th-St-11413/home/20693215,MLSLI,3189295,N,Y,40.6771079,-73.745597
MLS Listing,,Townhouse,154-02 119 Ave,Jamaica,NY,11434,469000,3,3,South Jamaica,1024,1544,1940,10,458,,Active,,,http://www.redfin.com/NY/Jamaica/154-02-119th-Ave-11434/home/20709754,MLSLI,3189143,N,Y,40.679636,-73.788186
MLS Listing,,Single Family Residential,118-40 236th St,Jamaica,NY,11412,469999,2,1.5,Jamaica,,4000,1955,10,,,Active,,,http://www.redfin.com/NY/Jamaica/118-40-236th-St-11411/home/20698063,MLSLI,3189043,N,Y,40.688357,-73.727802
MLS Listing,,Multi-Family (2-4 Unit),,Queens Village,NY,11429,469000,4,2,Queens Village,1600,800,1920,11,293,,Active,,,http://www.redfin.com/NY/Jamaica/Undisclosed-address-11429/home/20743023,MLSLI,3188771,N,Y,40.713833,-73.74839
MLS Listing,,Single Family Residential,11727 142 Pl,Jamaica,NY,11436,469000,2,2,Jamaica,,2100,1925,11,,,Active,,,http://www.redfin.com/NY/Jamaica/117-27-142nd-Pl-11436/home/20718279,MLSLI,3188677,N,Y,40.67812,-73.79839
MLS Listing,,Condo/Co-op,1311 Brightwater Ave Unit 2E,Brooklyn,NY,11235,465000,1,1,Brooklyn,850,,1959,12,547,,Active,,,http://www.redfin.com/NY/Brooklyn/1311-Brightwater-Ave-11235/unit-2E/home/170193150,BNYMLS,435599,N,Y,40.5759868,-73.95605
MLS Listing,,Condo/Co-op,136 Beach 92nd St Unit 1A,Rockaway Beach,NY,11693,469900,2,1.5,Shoreview,,,2004,12,,498,Active,,,http://www.redfin.com/NY/Far-Rockaway/136-Beach-92nd-St-11693/unit-1A/home/20663130,MLSLI,3188349,N,Y,40.5848988,-73.8141308
MLS Listing,,Condo/Co-op,1530 East 15 St Unit 1A,Brooklyn,NY,11230,460000,1,1,Brooklyn,659,,2007,14,698,,Active,,,http://www.redfin.com/NY/Brooklyn/1530-E-15th-St-11230/unit-1A/home/40669575,BNYMLS,435562,N,Y,40.6121525,-73.9590731
MLS Listing,,Single Family Residential,172-15 143rd Rd,Jamaica,NY,11434,455000,2,1.5,Jamaica,,2273,1940,15,,,Active,,,http://www.redfin.com/NY/Jamaica/172-15-143rd-Rd-11434/home/20707091,MLSLI,3188032,N,Y,40.66954,-73.767516
MLS Listing,,Condo/Co-op,Unit at 409 Edgecombe Ave,New York,NY,10032,450000,1,1,Hamilton Heights,,,,15,,,Active,,,http://www.redfin.com/NY/New-York/409-Edgecombe-Ave-10032/home/70323166,REBNY,UCOM1863819,N,Y,40.829362,-73.940078
